xy_group_id,lon,lat,country,country_code,source,source_id,n_records,n_extract_ids,n_classes,n_class_groups,n_priority_records,n_no_spectral_data,n_rare_spectral_records,n_thematic_conflict_records,max_alert_rank,median_ndvi,median_ndre,median_months_obs,max_spectral_alert_level,pct_priority_records,has_multiple_classes,has_multiple_class_groups
SRC10_CRI_2021__XY__93089b95ba17,-85.622951,10.270783,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.8100680654224652,0.5706576330474079,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__930a28d63e38,-85.512658,10.338303,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6555100223435097,0.4880754018631496,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__930d4068f37d,-85.202773,10.439766,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.560226526209739,0.3583444832060302,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93109930eb50,-85.330731,10.240159,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6365079365079366,0.4559068219633944,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__931a3bd6b82c,-85.261816,10.420231,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4312902783491018,0.2693982319365167,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__931b4a2cdf90,-85.397473,10.547595,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8152037682874419,0.5893731035981142,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__931b67280224,-85.357142,10.493446,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.45089768123077056,0.3069687205025551,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__931ccfd47ccc,-85.346791,10.110042,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5890941214897909,0.4521442717616586,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__931cf1ed4ea2,-85.267717,10.312813,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.5753944202527694,0.4121618416493784,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__931e96390dea,-85.685751,10.344683,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6531812367912926,0.4803211518612408,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9320b47ac87e,-85.459478,10.248053,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6849004514500356,0.4665746248979757,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__932423e1d170,-85.710194,10.180475,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8460985367369442,0.6208867810914329,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__932972eed9f9,-85.568382,10.28842,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.2534808170739232,0.156632844393297,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__932981b468de,-85.239416,10.089681,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,1,0,3,0.011426627488849001,-0.0592613146016594,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__932a353c8e29,-85.592504,10.26794,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.756807257686198,0.563986144897427,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__932b57f34526,-85.805969,10.392872,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.2572522652664926,0.2399999999999999,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__932d8517297b,-85.411395,10.178558,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7747112867349577,0.5957067303591232,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__932ef9d88775,-85.535131,10.223013,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8333557445663611,0.6021994780022051,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93312e4dd4da,-85.560026,10.526298,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5470366133681095,0.3737784788799945,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93331d23d8e1,-85.432797,10.413478,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.842127315446122,0.5875481078823341,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9333a705a7f9,-85.795722,10.289505,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.549007876152474,0.42673090643874495,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__933696808e9f,-85.512159,10.268068,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.40079301580153526,0.3682119426689969,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93405515a26b,-85.347042,10.543814,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6974190836280909,0.5105866488831883,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__9344505f144f,-85.567433,10.289611,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.0759101317505586,0.0297787389785392,9.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9344c75cb660,-85.812406,10.198046,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4134749311482592,0.33882067255213716,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__934cb80bb14a,-85.44467,10.239673,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5924790543498915,0.4362806193805291,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__934da71ea9f5,-85.581212,10.249283,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.423156031040535,0.354317307946857,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93563958afbc,-85.466574,10.413325,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6380825949554692,0.46008365565476056,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93593406ac59,-85.29339,10.397178,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4245548944660516,0.35118054584237757,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__935a02a6d129,-85.757133,10.211968,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7076939030676327,0.5117991177098077,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__936096281ea2,-85.534755,10.105331,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7996202503167726,0.5686243064022927,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9362fe8bcee6,-85.433062,10.471394,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.33335570522509816,0.19375867736281066,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9363905f13bf,-85.502168,10.351625,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5768853536936454,0.3417394576872591,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9367ad88b65f,-85.206022,10.183929,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,1,0,3,0.13267232521156552,0.11522074320070795,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__936b6b372ad2,-85.37275,10.097625,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4002818818266358,0.36204205254601046,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93787f5a9255,-85.579546,10.207676,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.836389682673731,0.5705359226734782,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9379fbe9fbca,-85.214837,10.282848,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8904984886337411,0.6855112303354352,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__937f04f1e47f,-85.547235,10.50223,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.711623767828697,0.5162995572114917,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93814bd41266,-85.4668,10.461588,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4517522803648583,0.3439234449760766,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93819d5823a0,-85.476665,10.194084,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3523450388875795,0.2680244399185336,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__9381b809922b,-85.706978,10.359541,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3209651663325483,0.2828810323036325,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__9383d8d41114,-85.500733,10.4928,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.43318663710780636,0.2742672688352604,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__938d04658f33,-85.446653,10.357851,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5155505616830627,0.3720341147959809,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__938d44eac756,-85.488294,10.255758,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7230118182568971,0.5150843306954326,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__938f10e0b130,-85.513937,10.163343,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8295628358052272,0.6135821670589121,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__938fc2e8e71f,-85.644814,10.514702,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.051406171745579196,0.02865969610950455,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93955ffdbc79,-85.623999,10.411564,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8428368672976694,0.5885022531947013,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9396a28fb60b,-85.375961,10.451133,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7261761750458146,0.5409032607574223,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__939d2396bc88,-85.563983,10.473191,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7858028787064706,0.5602089021346127,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__939d9c0fb24d,-85.569112,10.129924,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7777772579853053,0.5939572658089383,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__939da2783955,-85.549401,10.513078,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6285478453452464,0.4272155087340983,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__939e990d5363,-85.602273,10.5285,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4300356143628745,0.3271511430726499,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93a2dfb153da,-85.53434,10.456443,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6415534610466551,0.4825540373596448,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93a899c8f952,-85.576863,10.169973,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7981897772302393,0.599653519150005,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93a8ebf9d748,-85.600944,10.267898,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6410775491969716,0.43319152970897423,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93aebcd69d08,-85.570296,10.262757,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6492202694114573,0.44946199709890794,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__93b45c14f4ab,-85.479389,10.444637,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7049958770038927,0.524959324777855,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93b5dd4c44a6,-85.51068,10.366064,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5793953894835637,0.3482989275105583,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93b9445e1301,-85.648829,10.534162,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8260018639328983,0.5868406203372571,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93beb6d123e2,-85.463082,10.112897,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8191729801713832,0.6388662699655496,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93c352e949dd,-85.462173,10.36186,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.4154896087540791,0.3415203053050445,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93c742cbe877,-85.413834,10.174618,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7452006968160155,0.5507922917742369,11.0,alta,100.0,0,0
SRC10_CRI_2021__XY__93c77b62537d,-85.270339,10.439504,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.302912860937176,0.19235581448262978,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93ca571a59df,-85.208787,10.35648,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.4688419518147694,0.3042624867983419,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93cafff49e41,-85.720532,10.290694,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.2886348776118072,0.21973721169564014,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93ce702332b3,-85.460664,10.503846,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.2770951769668073,0.1912942857643308,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93d13c6f660b,-85.394893,10.435365,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6582926387612926,0.5129952200928278,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93d3114b5d96,-85.70637,10.545869,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.35974735911658073,0.32665060607758345,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93d34c82904f,-85.530426,10.519203,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5312035215036177,0.3833531917852379,11.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93e11b2a8295,-85.599254,10.351157,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6682342804319956,0.4864448354929878,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93e226441c00,-85.48732,10.336008,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6046164711294081,0.3978821034624088,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93e5deb9f29f,-85.496325,10.454211,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.27678849828444263,0.23539083103351535,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93e6576d2d8a,-85.473019,10.093801,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.555119398102715,0.469787070784577,11.0,alta,100.0,0,0
SRC10_CRI_2021__XY__93e94892c9ec,-85.591289,10.445305,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.5275966553153799,0.3779257265915351,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93ea6d097e54,-85.784221,10.40306,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3093471729145869,0.22137807845068255,10.0,media,100.0,0,0
SRC10_CRI_2021__XY__93eacdba02b3,-85.459844,10.327687,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6778292885306798,0.48597168453466155,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93ec2f41c452,-85.410518,10.150532,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7847440169075321,0.5660874049268165,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93ec58115edd,-85.455946,10.397688,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.596218441660832,0.43484532559652966,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93ed8bb08617,-85.593373,10.262415,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.6604649436831035,0.46831685735428424,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__93ef2beac532,-85.643016,10.511325,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.7574237936681572,0.5416596690505001,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__93f432f6576a,-85.481232,10.387919,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.693411700361956,0.5049573202184512,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__93f8c4c12aeb,-85.351348,10.31462,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.16051970166202406,0.14768996173485127,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93fe111ff54e,-85.292906,10.278926,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.793037526408335,0.5404140346157413,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__93ffe47bb355,-85.635907,10.499372,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6416828234107281,0.4743680340867657,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__94055b99da96,-85.732507,10.518973,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,3,0.5119418335356141,0.39563964643595095,12.0,alta,100.0,0,0
SRC10_CRI_2021__XY__9406364f3741,-85.307175,10.56028,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7730655177845771,0.5449541729153125,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__940dbce0d8b2,-85.645209,10.259231,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.859648435868521,0.6286866123650661,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__940e0c07243b,-85.328959,10.321013,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.822891072302146,0.5701638331192012,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__940f982ab49f,-85.228323,10.488754,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.35855127775732687,0.2778366668728845,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__94139b89d128,-85.25741,10.374394,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6093062141842271,0.41785896674577794,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9418f2229a6d,-85.312024,10.309016,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.8517781077740052,0.5979455573690081,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__941ae727027d,-85.240531,10.376873,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8041962008909121,0.6431089914675909,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__9429a8ff7921,-85.456869,10.149545,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.3126807104502271,0.2556883918241419,11.0,media,100.0,0,0
SRC10_CRI_2021__XY__942a2fdb41fc,-85.556901,10.322407,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7688868329318457,0.4950128974145326,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__942b0fc801fb,-85.292877,10.271686,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.9054071480378967,0.6651009561493142,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__942e0ab2f204,-85.713706,10.439846,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.8334172577673922,0.607282178412085,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__94342d4eb888,-85.228141,10.487975,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,1,0,0,0,2,0.41251085334318427,0.34540874611820993,12.0,media,100.0,0,0
SRC10_CRI_2021__XY__94345ea6ad81,-85.614059,10.357116,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.7919760864985708,0.5982222319933412,12.0,sin_alerta,0.0,0,0
SRC10_CRI_2021__XY__943790f3da11,-85.221527,10.375739,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,1,1,1,1,0,0,0,0,0,0.6410431933312156,0.47426864594959217,12.0,sin_alerta,0.0,0,0
