row_hash,n,tipo_revision
1366219207991480525,2,hash_atributos_sin_geometria
13201583682248953977,2,hash_atributos_sin_geometria
220610278450890677,2,hash_atributos_sin_geometria
4261546493629238185,2,hash_atributos_sin_geometria
15217879906374040129,2,hash_atributos_sin_geometria
6438407015902792975,2,hash_atributos_sin_geometria
3518163285626822000,2,hash_atributos_sin_geometria
16762427821056721278,2,hash_atributos_sin_geometria
6368625841347073332,2,hash_atributos_sin_geometria
10427074408819035298,2,hash_atributos_sin_geometria
15970964223011336357,2,hash_atributos_sin_geometria
11958621045596967464,2,hash_atributos_sin_geometria
12135169006000869908,2,hash_atributos_sin_geometria
8769262804727190274,2,hash_atributos_sin_geometria
3805367935276602921,2,hash_atributos_sin_geometria
9378421463522426755,2,hash_atributos_sin_geometria
358057452374597147,2,hash_atributos_sin_geometria
3336627333634816432,2,hash_atributos_sin_geometria
9646040540477443345,2,hash_atributos_sin_geometria
932128861829735308,2,hash_atributos_sin_geometria
17365524805853430211,2,hash_atributos_sin_geometria
15230986314431645691,2,hash_atributos_sin_geometria
16753667975555836727,2,hash_atributos_sin_geometria
8751546846655726549,2,hash_atributos_sin_geometria
16606028333085115282,2,hash_atributos_sin_geometria
15404915111660769212,2,hash_atributos_sin_geometria
2534566903713571070,2,hash_atributos_sin_geometria
18159236973640830108,2,hash_atributos_sin_geometria
12440790084878373680,2,hash_atributos_sin_geometria
5661830743142258260,2,hash_atributos_sin_geometria
9262857255663229412,2,hash_atributos_sin_geometria
12538385336950705111,2,hash_atributos_sin_geometria
16816344750236434546,2,hash_atributos_sin_geometria
14082000123955178193,2,hash_atributos_sin_geometria
3675516463916131703,2,hash_atributos_sin_geometria
17829896955251374324,2,hash_atributos_sin_geometria
12565558437465220483,2,hash_atributos_sin_geometria
9830323157796272422,2,hash_atributos_sin_geometria
2123567143503648588,2,hash_atributos_sin_geometria
5211194652923346979,2,hash_atributos_sin_geometria
14432317148466214232,2,hash_atributos_sin_geometria
18116098571476204811,2,hash_atributos_sin_geometria
3760604918601810676,2,hash_atributos_sin_geometria
8396059696803510184,2,hash_atributos_sin_geometria
16867563361831156773,2,hash_atributos_sin_geometria
5983916668458275246,2,hash_atributos_sin_geometria
7098152726718389207,2,hash_atributos_sin_geometria
4487559283635844380,2,hash_atributos_sin_geometria
11899327708044761292,2,hash_atributos_sin_geometria
4992823386570529979,2,hash_atributos_sin_geometria
3638977622032522949,2,hash_atributos_sin_geometria
11821857907723806072,2,hash_atributos_sin_geometria
10669781847789831038,2,hash_atributos_sin_geometria
6956204969703000824,2,hash_atributos_sin_geometria
8153245904842056656,2,hash_atributos_sin_geometria
9328901184473682079,2,hash_atributos_sin_geometria
646540992887781214,2,hash_atributos_sin_geometria
16690047479121820824,2,hash_atributos_sin_geometria
17299238816577374333,2,hash_atributos_sin_geometria
7859658070130989771,2,hash_atributos_sin_geometria
17846968510903993431,2,hash_atributos_sin_geometria
12953657314699527816,2,hash_atributos_sin_geometria
1872766674966347571,2,hash_atributos_sin_geometria
5795385753739702239,2,hash_atributos_sin_geometria
6660967500189764889,2,hash_atributos_sin_geometria
16477368160561554689,2,hash_atributos_sin_geometria
328406713093055295,2,hash_atributos_sin_geometria
2603849660254057777,2,hash_atributos_sin_geometria
17282698773521373423,2,hash_atributos_sin_geometria
15722591893565185030,2,hash_atributos_sin_geometria
12552644007710740880,2,hash_atributos_sin_geometria
3311758174167508791,2,hash_atributos_sin_geometria
9427384424395366843,2,hash_atributos_sin_geometria
9064667808984292572,2,hash_atributos_sin_geometria
2023629147662521739,2,hash_atributos_sin_geometria
6017388542782882287,2,hash_atributos_sin_geometria
8768792724109804398,2,hash_atributos_sin_geometria
2962038219651762409,2,hash_atributos_sin_geometria
16062745308587836604,2,hash_atributos_sin_geometria
13225653815786763406,2,hash_atributos_sin_geometria
9937882358437691667,2,hash_atributos_sin_geometria
6816679828883721384,2,hash_atributos_sin_geometria
15993918485869565858,2,hash_atributos_sin_geometria
4769622456534130307,2,hash_atributos_sin_geometria
11454243534739805244,2,hash_atributos_sin_geometria
11578287714699055336,2,hash_atributos_sin_geometria
15632453979170250864,2,hash_atributos_sin_geometria
17821768418594558934,2,hash_atributos_sin_geometria
3228825572737464657,2,hash_atributos_sin_geometria
4613809358016258056,2,hash_atributos_sin_geometria
8823629189428767984,2,hash_atributos_sin_geometria
14500266553207932339,2,hash_atributos_sin_geometria
2593202698917111292,2,hash_atributos_sin_geometria
14712252771087961372,2,hash_atributos_sin_geometria
16816608705481315569,2,hash_atributos_sin_geometria
10492651233275519707,2,hash_atributos_sin_geometria
913570688061798178,2,hash_atributos_sin_geometria
14250987361427464871,2,hash_atributos_sin_geometria
9580234857109424189,2,hash_atributos_sin_geometria
14455377150617357956,2,hash_atributos_sin_geometria
1488237148887084608,2,hash_atributos_sin_geometria
18445756936558741598,2,hash_atributos_sin_geometria
16877692981263599415,2,hash_atributos_sin_geometria
17665277415636252565,2,hash_atributos_sin_geometria
8605957885160809552,2,hash_atributos_sin_geometria
9178999994531297568,2,hash_atributos_sin_geometria
1600012591016662407,2,hash_atributos_sin_geometria
2195008996739623103,2,hash_atributos_sin_geometria
6011975162771503204,2,hash_atributos_sin_geometria
16231425059836083402,2,hash_atributos_sin_geometria
17829919593027689288,2,hash_atributos_sin_geometria
13980302545125156584,2,hash_atributos_sin_geometria
7768926587361831816,2,hash_atributos_sin_geometria
11645311295347843762,2,hash_atributos_sin_geometria
8083475081855130843,2,hash_atributos_sin_geometria
4918370174924040363,2,hash_atributos_sin_geometria
9390901659381473585,2,hash_atributos_sin_geometria
11461124564250109623,2,hash_atributos_sin_geometria
3664217364522641221,2,hash_atributos_sin_geometria
15343334141861311634,2,hash_atributos_sin_geometria
9110241480905050642,2,hash_atributos_sin_geometria
17201809674399829332,2,hash_atributos_sin_geometria
4022822519102034040,2,hash_atributos_sin_geometria
2458343931601030191,2,hash_atributos_sin_geometria
1672671644345791726,2,hash_atributos_sin_geometria
18162772178981154431,2,hash_atributos_sin_geometria
9281001208912318092,2,hash_atributos_sin_geometria
6842948911164219616,2,hash_atributos_sin_geometria
7439975875118835500,2,hash_atributos_sin_geometria
3101619964070424101,2,hash_atributos_sin_geometria
8113898622450613144,2,hash_atributos_sin_geometria
17110857455750975155,2,hash_atributos_sin_geometria
1101924225912146189,2,hash_atributos_sin_geometria
11320114927229098254,2,hash_atributos_sin_geometria
17130114181428573162,2,hash_atributos_sin_geometria
13648733494366431089,2,hash_atributos_sin_geometria
4863236204005769307,2,hash_atributos_sin_geometria
8369645672196253977,2,hash_atributos_sin_geometria
6450394585034072604,2,hash_atributos_sin_geometria
8669522469572027112,2,hash_atributos_sin_geometria
3326315748584475036,2,hash_atributos_sin_geometria
16917896310466608787,2,hash_atributos_sin_geometria
1193648038454797820,2,hash_atributos_sin_geometria
17889652975101943340,2,hash_atributos_sin_geometria
16084494583447063072,2,hash_atributos_sin_geometria
18272641557798264261,2,hash_atributos_sin_geometria
4750922532474607429,2,hash_atributos_sin_geometria
1058753103374744620,2,hash_atributos_sin_geometria
9495916403163022430,2,hash_atributos_sin_geometria
464321777997274751,2,hash_atributos_sin_geometria
10944625608801720645,2,hash_atributos_sin_geometria
408265388062621927,2,hash_atributos_sin_geometria
4217067836738841216,2,hash_atributos_sin_geometria
17456754456433862150,2,hash_atributos_sin_geometria
18291765685796833680,2,hash_atributos_sin_geometria
4973581411371487067,2,hash_atributos_sin_geometria
1420477490938978183,2,hash_atributos_sin_geometria
721229398728433533,2,hash_atributos_sin_geometria
12030496184283244736,2,hash_atributos_sin_geometria
3686581638623761484,2,hash_atributos_sin_geometria
15099303895384117534,2,hash_atributos_sin_geometria
4061480616891092636,2,hash_atributos_sin_geometria
11637129529552227563,2,hash_atributos_sin_geometria
1379070598235126351,2,hash_atributos_sin_geometria
2537112009532012664,2,hash_atributos_sin_geometria
5899027167338969812,2,hash_atributos_sin_geometria
1255741096202561442,2,hash_atributos_sin_geometria
6482414317304945985,2,hash_atributos_sin_geometria
16834481976434560735,2,hash_atributos_sin_geometria
18058069585991058305,2,hash_atributos_sin_geometria
7252168954502075374,2,hash_atributos_sin_geometria
16731251052406283537,2,hash_atributos_sin_geometria
15164857067227538380,2,hash_atributos_sin_geometria
17221262818594431753,2,hash_atributos_sin_geometria
9656973506989966281,2,hash_atributos_sin_geometria
17241227593003448362,2,hash_atributos_sin_geometria
5861714701100524718,2,hash_atributos_sin_geometria
9608940917776782976,2,hash_atributos_sin_geometria
3313430779104097245,2,hash_atributos_sin_geometria
16227270511997021632,2,hash_atributos_sin_geometria
17476033128728341158,2,hash_atributos_sin_geometria
6299731971570018624,2,hash_atributos_sin_geometria
15863429357184695449,2,hash_atributos_sin_geometria
17755856832148736290,2,hash_atributos_sin_geometria
8255823751736971064,2,hash_atributos_sin_geometria
17239514621842484208,2,hash_atributos_sin_geometria
13513918394679695100,2,hash_atributos_sin_geometria
6850745759575253479,2,hash_atributos_sin_geometria
770429713129461014,2,hash_atributos_sin_geometria
6432660592703782316,2,hash_atributos_sin_geometria
9554184174921712827,2,hash_atributos_sin_geometria
18197573839946003673,2,hash_atributos_sin_geometria
3882583329158130417,2,hash_atributos_sin_geometria
9818046786513762063,2,hash_atributos_sin_geometria
9910070200055456700,2,hash_atributos_sin_geometria
2531238039501560390,2,hash_atributos_sin_geometria
14833880550643835863,2,hash_atributos_sin_geometria
11091633747462485596,2,hash_atributos_sin_geometria
10912916897557198913,2,hash_atributos_sin_geometria
10853732844675632236,2,hash_atributos_sin_geometria
10869124501066832259,2,hash_atributos_sin_geometria
3822652279737303980,2,hash_atributos_sin_geometria
333504540466308203,2,hash_atributos_sin_geometria
13800931776451428557,2,hash_atributos_sin_geometria
562545255411327415,2,hash_atributos_sin_geometria
8336745116082662920,2,hash_atributos_sin_geometria
7903976010635142763,2,hash_atributos_sin_geometria
14030336443876034959,2,hash_atributos_sin_geometria
18436514626315244949,2,hash_atributos_sin_geometria
7343396800643257417,2,hash_atributos_sin_geometria
1423148246357414585,2,hash_atributos_sin_geometria
4565970672081744800,2,hash_atributos_sin_geometria
14231116761091312673,2,hash_atributos_sin_geometria
16472501502124162434,2,hash_atributos_sin_geometria
8454349398870911548,2,hash_atributos_sin_geometria
10195556829117090896,2,hash_atributos_sin_geometria
13828152955232942892,2,hash_atributos_sin_geometria
18137855721301991495,2,hash_atributos_sin_geometria
5322069601580073019,2,hash_atributos_sin_geometria
10645152005731691752,2,hash_atributos_sin_geometria
14594117046875696643,2,hash_atributos_sin_geometria
11224191878659401734,2,hash_atributos_sin_geometria
8650126848595332528,2,hash_atributos_sin_geometria
18220296694724819132,2,hash_atributos_sin_geometria
3162019684050909699,2,hash_atributos_sin_geometria
7276068952674094664,2,hash_atributos_sin_geometria
3695895404525302619,2,hash_atributos_sin_geometria
16857676353958839682,2,hash_atributos_sin_geometria
1580769110619371860,2,hash_atributos_sin_geometria
17144049906574495351,2,hash_atributos_sin_geometria
5452438364222897256,2,hash_atributos_sin_geometria
12408504339106881191,2,hash_atributos_sin_geometria
207132603715416408,2,hash_atributos_sin_geometria
18257789962195441446,2,hash_atributos_sin_geometria
7246779830184620219,2,hash_atributos_sin_geometria
15680171483793092490,2,hash_atributos_sin_geometria
14704509439799940435,2,hash_atributos_sin_geometria
9299274027830168778,2,hash_atributos_sin_geometria
12740909535373693591,2,hash_atributos_sin_geometria
12633871485025963363,2,hash_atributos_sin_geometria
15973301855713459499,2,hash_atributos_sin_geometria
8892669022100434018,2,hash_atributos_sin_geometria
18150550437268100519,2,hash_atributos_sin_geometria
14936225036357872914,2,hash_atributos_sin_geometria
15900267681672340644,2,hash_atributos_sin_geometria
17601753963133856168,2,hash_atributos_sin_geometria
17807505705884899748,2,hash_atributos_sin_geometria
6725893723993317787,2,hash_atributos_sin_geometria
4870526060313309672,2,hash_atributos_sin_geometria
16483043076616687159,2,hash_atributos_sin_geometria
15900700830413182249,2,hash_atributos_sin_geometria
5193974655474367771,2,hash_atributos_sin_geometria
17854210378452278429,2,hash_atributos_sin_geometria
3598522357394933360,2,hash_atributos_sin_geometria
7330784952233209458,2,hash_atributos_sin_geometria
1464565643723591823,2,hash_atributos_sin_geometria
6946243848498716664,2,hash_atributos_sin_geometria
9322143675830227446,2,hash_atributos_sin_geometria
15451064296799349245,2,hash_atributos_sin_geometria
13393197904331600518,2,hash_atributos_sin_geometria
16095375279476395916,2,hash_atributos_sin_geometria
9039010217364384605,2,hash_atributos_sin_geometria
12397466843230246575,2,hash_atributos_sin_geometria
29808349321749899,2,hash_atributos_sin_geometria
8717830035097854431,2,hash_atributos_sin_geometria
7220505206630965593,2,hash_atributos_sin_geometria
14616443459584293628,2,hash_atributos_sin_geometria
11896759640173855308,2,hash_atributos_sin_geometria
2382979263964390158,2,hash_atributos_sin_geometria
18267734128595758535,2,hash_atributos_sin_geometria
16483637453414952313,2,hash_atributos_sin_geometria
2483480956400184699,2,hash_atributos_sin_geometria
12290375918481964579,2,hash_atributos_sin_geometria
10572698934650104238,2,hash_atributos_sin_geometria
13819404962081152559,2,hash_atributos_sin_geometria
15880120953583151163,2,hash_atributos_sin_geometria
504343951816362101,2,hash_atributos_sin_geometria
3292335580247795302,2,hash_atributos_sin_geometria
540144694238293992,2,hash_atributos_sin_geometria
2260362469289284708,2,hash_atributos_sin_geometria
12416428631889039553,2,hash_atributos_sin_geometria
18062184095100419953,2,hash_atributos_sin_geometria
8310126505316079296,2,hash_atributos_sin_geometria
16267867278795669244,2,hash_atributos_sin_geometria
3689322441980824155,2,hash_atributos_sin_geometria
9006747351039152044,2,hash_atributos_sin_geometria
10940197256312255708,2,hash_atributos_sin_geometria
4559065581550515651,2,hash_atributos_sin_geometria
12392368284409173619,2,hash_atributos_sin_geometria
12610741354027706086,2,hash_atributos_sin_geometria
16449979741253067532,2,hash_atributos_sin_geometria
1995251663865824234,2,hash_atributos_sin_geometria
5470404801202783944,2,hash_atributos_sin_geometria
1891931038951035896,2,hash_atributos_sin_geometria
207971625309448940,2,hash_atributos_sin_geometria
1647331277285346725,2,hash_atributos_sin_geometria
7394040298210055718,2,hash_atributos_sin_geometria
4385177143074416660,2,hash_atributos_sin_geometria
1877237140552968397,2,hash_atributos_sin_geometria
16554345690047859304,2,hash_atributos_sin_geometria
12981581680991551901,2,hash_atributos_sin_geometria
10859628764479568648,2,hash_atributos_sin_geometria
13993866140302500618,2,hash_atributos_sin_geometria
15687379168131910858,2,hash_atributos_sin_geometria
12588145755870299137,2,hash_atributos_sin_geometria
2094715586702132515,2,hash_atributos_sin_geometria
7834711717777773942,2,hash_atributos_sin_geometria
8048826173811290693,2,hash_atributos_sin_geometria
9074070832038556085,2,hash_atributos_sin_geometria
15289936080463737724,2,hash_atributos_sin_geometria
11822811012641587937,2,hash_atributos_sin_geometria
14406228179749542349,2,hash_atributos_sin_geometria
4885563618625577604,2,hash_atributos_sin_geometria
17030675290363484009,2,hash_atributos_sin_geometria
7611818937273645930,2,hash_atributos_sin_geometria
13193788500460995361,2,hash_atributos_sin_geometria
8198999932261994742,2,hash_atributos_sin_geometria
8849483848436300205,2,hash_atributos_sin_geometria
1067407926347289835,2,hash_atributos_sin_geometria
1504114549404713275,2,hash_atributos_sin_geometria
14588429843559904927,2,hash_atributos_sin_geometria
4284545669870568487,2,hash_atributos_sin_geometria
2071485423353686790,2,hash_atributos_sin_geometria
4550640389055814240,2,hash_atributos_sin_geometria
6368269774531849726,2,hash_atributos_sin_geometria
15559669185059200430,2,hash_atributos_sin_geometria
13131570486908632421,2,hash_atributos_sin_geometria
7090521917020632845,2,hash_atributos_sin_geometria
14110347108812012014,2,hash_atributos_sin_geometria
2508752172629876450,2,hash_atributos_sin_geometria
219555510846836391,2,hash_atributos_sin_geometria
14859362915869942538,2,hash_atributos_sin_geometria
14101544887152332013,2,hash_atributos_sin_geometria
625769131341651137,2,hash_atributos_sin_geometria
14472621240083398719,2,hash_atributos_sin_geometria
12838823147542179036,2,hash_atributos_sin_geometria
514539275986351302,2,hash_atributos_sin_geometria
2443015223493357230,2,hash_atributos_sin_geometria
16462245990682624220,2,hash_atributos_sin_geometria
15783079988524080292,2,hash_atributos_sin_geometria
16367362302625198642,2,hash_atributos_sin_geometria
12638796101142764485,2,hash_atributos_sin_geometria
13523910984509173941,2,hash_atributos_sin_geometria
11086119415664384035,2,hash_atributos_sin_geometria
1881634184992999351,2,hash_atributos_sin_geometria
17237747407097151377,2,hash_atributos_sin_geometria
15509209149396345045,2,hash_atributos_sin_geometria
13413171865691763957,2,hash_atributos_sin_geometria
1329833430563542142,2,hash_atributos_sin_geometria
4102381531793193511,2,hash_atributos_sin_geometria
16998273698858761604,2,hash_atributos_sin_geometria
13781456204752229184,2,hash_atributos_sin_geometria
10419570857953624130,2,hash_atributos_sin_geometria
12765558253018834962,2,hash_atributos_sin_geometria
7855911862709507736,2,hash_atributos_sin_geometria
868862246721796935,2,hash_atributos_sin_geometria
10152820918261038015,2,hash_atributos_sin_geometria
16404097895579579269,2,hash_atributos_sin_geometria
6955407140398264574,2,hash_atributos_sin_geometria
15827448761314366394,2,hash_atributos_sin_geometria
16055203391049381241,2,hash_atributos_sin_geometria
14117521522945296984,2,hash_atributos_sin_geometria
12232183359628068780,2,hash_atributos_sin_geometria
6413769764515880113,2,hash_atributos_sin_geometria
618663055904345473,2,hash_atributos_sin_geometria
573677465690283965,2,hash_atributos_sin_geometria
7320870980799757874,2,hash_atributos_sin_geometria
7628745765898898172,2,hash_atributos_sin_geometria
707345101802913387,2,hash_atributos_sin_geometria
4791084013657840004,2,hash_atributos_sin_geometria
4412627528130408322,2,hash_atributos_sin_geometria
428658309558074996,2,hash_atributos_sin_geometria
11904558613560922463,2,hash_atributos_sin_geometria
17442570764201578048,2,hash_atributos_sin_geometria
1016421446805055904,2,hash_atributos_sin_geometria
10369942557636790189,2,hash_atributos_sin_geometria
6875921198672798784,2,hash_atributos_sin_geometria
16803727416591129400,2,hash_atributos_sin_geometria
12820203329340408303,2,hash_atributos_sin_geometria
9335384805503590510,2,hash_atributos_sin_geometria
15590531641609763352,2,hash_atributos_sin_geometria
17293810962717946957,2,hash_atributos_sin_geometria
10581804718833677084,2,hash_atributos_sin_geometria
11691461278343604843,2,hash_atributos_sin_geometria
9440248349506476818,2,hash_atributos_sin_geometria
16777582280924017495,2,hash_atributos_sin_geometria
2612781985354040602,2,hash_atributos_sin_geometria
2833873033612547811,2,hash_atributos_sin_geometria
15383698953561825611,2,hash_atributos_sin_geometria
5472927106163560639,2,hash_atributos_sin_geometria
17735495359529772545,2,hash_atributos_sin_geometria
1935182240418513448,2,hash_atributos_sin_geometria
2012856096195573687,2,hash_atributos_sin_geometria
7035197293231939489,2,hash_atributos_sin_geometria
1118933675002937528,2,hash_atributos_sin_geometria
5997437909812373469,2,hash_atributos_sin_geometria
7420613368255393306,2,hash_atributos_sin_geometria
9062791944704630590,2,hash_atributos_sin_geometria
6765463573893581922,2,hash_atributos_sin_geometria
18311883723364579711,2,hash_atributos_sin_geometria
4221662748316020904,2,hash_atributos_sin_geometria
2985172772562800283,2,hash_atributos_sin_geometria
17204927702751659824,2,hash_atributos_sin_geometria
2910899609574864537,2,hash_atributos_sin_geometria
16378610816001286675,2,hash_atributos_sin_geometria
18047619689118757317,2,hash_atributos_sin_geometria
6793680235150019959,2,hash_atributos_sin_geometria
10444525140052587314,2,hash_atributos_sin_geometria
16776820215018704914,2,hash_atributos_sin_geometria
1794587996610485707,2,hash_atributos_sin_geometria
3843422725117443747,2,hash_atributos_sin_geometria
3860440285499145601,2,hash_atributos_sin_geometria
4495048140707185027,2,hash_atributos_sin_geometria
17498208295705158944,2,hash_atributos_sin_geometria
1339629781888119475,2,hash_atributos_sin_geometria
573476400870484191,2,hash_atributos_sin_geometria
8902250277439314727,2,hash_atributos_sin_geometria
5510390997850367457,2,hash_atributos_sin_geometria
18437349690383850849,2,hash_atributos_sin_geometria
3980662474511542069,2,hash_atributos_sin_geometria
16240090438360391244,2,hash_atributos_sin_geometria
7463674955341150386,2,hash_atributos_sin_geometria
12870205323162814216,2,hash_atributos_sin_geometria
3554292371907320742,2,hash_atributos_sin_geometria
11875497620520570278,2,hash_atributos_sin_geometria
7943555881111768988,2,hash_atributos_sin_geometria
15858934809925720463,2,hash_atributos_sin_geometria
5639377143956862015,2,hash_atributos_sin_geometria
1607600977777354508,2,hash_atributos_sin_geometria
5828111012219096771,2,hash_atributos_sin_geometria
11049215046609602148,2,hash_atributos_sin_geometria
5822710704638417694,2,hash_atributos_sin_geometria
1729238259235748440,2,hash_atributos_sin_geometria
8917265360067519288,2,hash_atributos_sin_geometria
1839164160182600155,2,hash_atributos_sin_geometria
5242583842187465725,2,hash_atributos_sin_geometria
1827131256425162189,2,hash_atributos_sin_geometria
13747053623123180041,2,hash_atributos_sin_geometria
14441130948024673818,2,hash_atributos_sin_geometria
14071538055349725474,2,hash_atributos_sin_geometria
1591266569524857615,2,hash_atributos_sin_geometria
18304804288200160005,2,hash_atributos_sin_geometria
7517226089994921226,2,hash_atributos_sin_geometria
2814695736703784070,2,hash_atributos_sin_geometria
11309949417800974419,2,hash_atributos_sin_geometria
16864671611948520700,2,hash_atributos_sin_geometria
15144778195582724152,2,hash_atributos_sin_geometria
3720840826085133129,2,hash_atributos_sin_geometria
7390475994034211179,2,hash_atributos_sin_geometria
10261946071265526868,2,hash_atributos_sin_geometria
11182618145544930776,2,hash_atributos_sin_geometria
16956526179382484649,2,hash_atributos_sin_geometria
7122156221469201907,2,hash_atributos_sin_geometria
16217572605386172741,2,hash_atributos_sin_geometria
11739228518396736752,2,hash_atributos_sin_geometria
5122361496351705828,2,hash_atributos_sin_geometria
13363614084072166751,2,hash_atributos_sin_geometria
2954816790583743967,2,hash_atributos_sin_geometria
14336011437831305023,2,hash_atributos_sin_geometria
5744496993256038440,2,hash_atributos_sin_geometria
15315767692929608991,2,hash_atributos_sin_geometria
4077748153612729977,2,hash_atributos_sin_geometria
2076746195088756094,2,hash_atributos_sin_geometria
15132366289778799627,2,hash_atributos_sin_geometria
12891660468110752708,2,hash_atributos_sin_geometria
15391900772041744463,2,hash_atributos_sin_geometria
8567889254773023208,2,hash_atributos_sin_geometria
8771651960728494865,2,hash_atributos_sin_geometria
7804033355545945211,2,hash_atributos_sin_geometria
13372111728022693823,2,hash_atributos_sin_geometria
9811201404882576378,2,hash_atributos_sin_geometria
665824519599239667,2,hash_atributos_sin_geometria
6303682684190989475,2,hash_atributos_sin_geometria
15087105066490750843,2,hash_atributos_sin_geometria
16012239200841978400,2,hash_atributos_sin_geometria
4166029837371193298,2,hash_atributos_sin_geometria
2695740622088516804,2,hash_atributos_sin_geometria
16921475796526738181,2,hash_atributos_sin_geometria
16130541999776530593,2,hash_atributos_sin_geometria
6776139371148053151,2,hash_atributos_sin_geometria
11510351184545056240,2,hash_atributos_sin_geometria
14673085661075678631,2,hash_atributos_sin_geometria
9069747806332998462,2,hash_atributos_sin_geometria
9432202888830463902,2,hash_atributos_sin_geometria
7281688218219029664,2,hash_atributos_sin_geometria
14829900134335646152,2,hash_atributos_sin_geometria
9545823624898827113,2,hash_atributos_sin_geometria
14076243055399899734,2,hash_atributos_sin_geometria
14064161682201908196,2,hash_atributos_sin_geometria
12697465163910433202,2,hash_atributos_sin_geometria
18172793985518501070,2,hash_atributos_sin_geometria
357411317326539361,2,hash_atributos_sin_geometria
9879627037076840028,2,hash_atributos_sin_geometria
3061370674224096252,2,hash_atributos_sin_geometria
14632149798947895460,2,hash_atributos_sin_geometria
5469042578287424429,2,hash_atributos_sin_geometria
3105894582966982534,2,hash_atributos_sin_geometria
9866817084195293083,2,hash_atributos_sin_geometria
14749234879656466574,2,hash_atributos_sin_geometria
896581094423999108,2,hash_atributos_sin_geometria
5687832195785222832,2,hash_atributos_sin_geometria
15260005858907981792,2,hash_atributos_sin_geometria
6608352935833643500,2,hash_atributos_sin_geometria
8398832975638095957,2,hash_atributos_sin_geometria
7590287025974078827,2,hash_atributos_sin_geometria
17111491204004675528,2,hash_atributos_sin_geometria
11608339568312144570,2,hash_atributos_sin_geometria
15353577368156545343,2,hash_atributos_sin_geometria
14810712654814550196,2,hash_atributos_sin_geometria
18045579828179740557,2,hash_atributos_sin_geometria
16150591771570407498,2,hash_atributos_sin_geometria
12840798051035668462,2,hash_atributos_sin_geometria
5232667871773220056,2,hash_atributos_sin_geometria
3987781553787426114,2,hash_atributos_sin_geometria
5723111388701991406,2,hash_atributos_sin_geometria
12731241438189348511,2,hash_atributos_sin_geometria
6120459670060884130,2,hash_atributos_sin_geometria
7651339752604292087,2,hash_atributos_sin_geometria
14031381376883135976,2,hash_atributos_sin_geometria
3883246179532342530,2,hash_atributos_sin_geometria
5972006706285130297,2,hash_atributos_sin_geometria
12848711335724778343,2,hash_atributos_sin_geometria
7238582801166535120,2,hash_atributos_sin_geometria
4489916206555793751,2,hash_atributos_sin_geometria
3637977998610287653,2,hash_atributos_sin_geometria
11464502385041688192,2,hash_atributos_sin_geometria
10145613540574312956,2,hash_atributos_sin_geometria
11595930914182262968,2,hash_atributos_sin_geometria
13315526281011442135,2,hash_atributos_sin_geometria
3799104916437475136,2,hash_atributos_sin_geometria
2786175659940461376,2,hash_atributos_sin_geometria
11424780194712505046,2,hash_atributos_sin_geometria
15243902437433140504,2,hash_atributos_sin_geometria
13563946861119674689,2,hash_atributos_sin_geometria
17162993993754015432,2,hash_atributos_sin_geometria
12019110808328226335,2,hash_atributos_sin_geometria
16499759640981080254,2,hash_atributos_sin_geometria
6072420786300957804,2,hash_atributos_sin_geometria
9864983371369833108,2,hash_atributos_sin_geometria
4302420217533982338,2,hash_atributos_sin_geometria
2818103620397273300,2,hash_atributos_sin_geometria
15812460124479028353,2,hash_atributos_sin_geometria
911481224504922219,2,hash_atributos_sin_geometria
7869222790670541054,2,hash_atributos_sin_geometria
15236411702577718748,2,hash_atributos_sin_geometria
15517031543255697843,2,hash_atributos_sin_geometria
7135133876968134399,2,hash_atributos_sin_geometria
9865085074075622165,2,hash_atributos_sin_geometria
2146756426548609346,2,hash_atributos_sin_geometria
6104709579316741980,2,hash_atributos_sin_geometria
3589973783146775020,2,hash_atributos_sin_geometria
15115800030732690952,2,hash_atributos_sin_geometria
3649278644573914277,2,hash_atributos_sin_geometria
10124286611329827241,2,hash_atributos_sin_geometria
17005549062296607373,2,hash_atributos_sin_geometria
8392706461208192727,2,hash_atributos_sin_geometria
767031536049226704,2,hash_atributos_sin_geometria
5099486711806787374,2,hash_atributos_sin_geometria
17389144063947764781,2,hash_atributos_sin_geometria
4397975916539334873,2,hash_atributos_sin_geometria
6759975308013145393,2,hash_atributos_sin_geometria
8210827599446846426,2,hash_atributos_sin_geometria
4164240461827887416,2,hash_atributos_sin_geometria
12723682915133498647,2,hash_atributos_sin_geometria
559619791314623719,2,hash_atributos_sin_geometria
10091360457221523883,2,hash_atributos_sin_geometria
2149769115604473021,2,hash_atributos_sin_geometria
17738690657744137729,2,hash_atributos_sin_geometria
1065580545957950851,2,hash_atributos_sin_geometria
7522350327100882579,2,hash_atributos_sin_geometria
10296449152528496864,2,hash_atributos_sin_geometria
17629288552036249984,2,hash_atributos_sin_geometria
16553100407813795781,2,hash_atributos_sin_geometria
11914939354892875066,2,hash_atributos_sin_geometria
15814814749733449170,2,hash_atributos_sin_geometria
16173283528476195890,2,hash_atributos_sin_geometria
15560818155778055911,2,hash_atributos_sin_geometria
3204899235851951159,2,hash_atributos_sin_geometria
18132645280114047698,2,hash_atributos_sin_geometria
2755198894405678764,2,hash_atributos_sin_geometria
18179706383900897179,2,hash_atributos_sin_geometria
515588817725134787,2,hash_atributos_sin_geometria
12638879088709719761,2,hash_atributos_sin_geometria
9386727574662364293,2,hash_atributos_sin_geometria
