subset,xy_group_id,lon,lat,pais_grupo,tipo_grupo_original,n_registros_original,n_registros_subset,estado_xy_subset,source_rowid,pais,fuente,anio,nivel_0,nivel_1,nivel_2
ventana_2018_2022,XY_000000790270,-88.20333196,15.55208336,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2294615,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,41 Bosque latifoliado y mixto,410 Bosque latifoliado y mixto
ventana_2018_2022,XY_000000790270,-88.20333196,15.55208336,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2294618,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,40 Tierras Forestales,41 Bosque latifoliado y mixto,410 Bosque latifoliado y mixto
ventana_2018_2022,XY_000000790270,-88.20333196,15.55208336,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2294873,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",332 Pastizales naturales y cultivados
ventana_2018_2022,XY_000000796892,-88.18087407999998,14.15969467,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1786275,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000796892,-88.18087407999998,14.15969467,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1786306,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000796892,-88.18087407999998,14.15969467,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1786309,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000796892,-88.18087407999998,14.15969467,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1787111,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000796892,-88.18087407999998,14.15969467,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1787114,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000796912,-88.18087407999998,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2054587,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000796912,-88.18087407999998,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2054631,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000796912,-88.18087407999998,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2054634,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000796912,-88.18087407999998,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2055380,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000796912,-88.18087407999998,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2055383,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000796915,-88.18087407999998,14.67622595,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2054811,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000796915,-88.18087407999998,14.67622595,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2054988,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000796915,-88.18087407999998,14.67622595,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2055003,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000796915,-88.18087407999998,14.67622595,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2055005,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000796915,-88.18087407999998,14.67622595,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2055007,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000803273,-88.1584162,14.76605748,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2107361,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000803273,-88.1584162,14.76605748,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2107362,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000803273,-88.1584162,14.76605748,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2107703,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000803273,-88.1584162,14.76605748,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2107727,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000803273,-88.1584162,14.76605748,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2107729,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000803299,-88.1584162,15.34996242,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250217,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000803299,-88.1584162,15.34996242,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250221,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000803299,-88.1584162,15.34996242,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250390,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000803299,-88.1584162,15.34996242,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250391,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000803299,-88.1584162,15.34996242,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250392,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000803300,-88.1584162,15.3724203,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2249584,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000803300,-88.1584162,15.3724203,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250241,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000803300,-88.1584162,15.3724203,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250287,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000803300,-88.1584162,15.3724203,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250291,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000803300,-88.1584162,15.3724203,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2250295,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000810695,-88.13595831,14.40673137,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1987230,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,10 Artificializado y otra tierras,11 Urbano,110 Urbano
ventana_2018_2022,XY_000000810695,-88.13595831,14.40673137,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1987231,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,10 Artificializado y otra tierras,11 Urbano,110 Urbano
ventana_2018_2022,XY_000000810695,-88.13595831,14.40673137,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1987232,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,10 Artificializado y otra tierras,11 Urbano,110 Urbano
ventana_2018_2022,XY_000000810695,-88.13595831,14.40673137,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1987533,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000810695,-88.13595831,14.40673137,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1987534,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000810723,-88.13595831,15.03555207,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2161213,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,41 Bosque latifoliado y mixto,410 Bosque latifoliado y mixto
ventana_2018_2022,XY_000000810723,-88.13595831,15.03555207,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2161464,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000810723,-88.13595831,15.03555207,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2161465,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000810723,-88.13595831,15.03555207,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2161466,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000810723,-88.13595831,15.03555207,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2161467,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000810728,-88.13595831,15.14784148,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2200878,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000810728,-88.13595831,15.14784148,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2200880,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,41 Bosque latifoliado y mixto,414 Bosque seco o deciduo
ventana_2018_2022,XY_000000810728,-88.13595831,15.14784148,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2201449,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000810728,-88.13595831,15.14784148,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2201450,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000810728,-88.13595831,15.14784148,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2201451,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000816455,-88.11350043,14.83343113,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109070,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,40 Tierras Forestales,41 Bosque latifoliado y mixto,410 Bosque latifoliado y mixto
ventana_2018_2022,XY_000000816455,-88.11350043,14.83343113,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109109,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,41 Bosque latifoliado y mixto,410 Bosque latifoliado y mixto
ventana_2018_2022,XY_000000816455,-88.11350043,14.83343113,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109112,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,41 Bosque latifoliado y mixto,410 Bosque latifoliado y mixto
ventana_2018_2022,XY_000000816455,-88.11350043,14.83343113,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109473,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000816455,-88.11350043,14.83343113,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109474,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000830292,-88.06858467,15.41733606,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2296156,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000830292,-88.06858467,15.41733606,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2296158,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000830292,-88.06858467,15.41733606,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2296251,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000830292,-88.06858467,15.41733606,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2296252,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000830292,-88.06858467,15.41733606,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2296253,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,20 Tierras húmedas y agua,21 Cuerpos de Agua,210 Cuerpos de Agua
ventana_2018_2022,XY_000000836178,-88.04612677999998,14.06986314,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789163,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836178,-88.04612677999998,14.06986314,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789176,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836178,-88.04612677999998,14.06986314,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789177,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836178,-88.04612677999998,14.06986314,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789178,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836178,-88.04612677999998,14.06986314,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789179,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836187,-88.04612677999998,14.27198408,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1904808,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",332 Pastizales naturales y cultivados
ventana_2018_2022,XY_000000836187,-88.04612677999998,14.27198408,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1904810,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",332 Pastizales naturales y cultivados
ventana_2018_2022,XY_000000836187,-88.04612677999998,14.27198408,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1905555,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000836187,-88.04612677999998,14.27198408,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1905594,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000836187,-88.04612677999998,14.27198408,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1905597,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000836227,-88.04612677999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2203034,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836227,-88.04612677999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2203090,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836227,-88.04612677999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2203094,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836227,-88.04612677999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2203098,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836227,-88.04612677999998,15.17029936,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2203102,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836237,-88.04612677999998,15.39487818,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2251681,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836237,-88.04612677999998,15.39487818,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2251701,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000836237,-88.04612677999998,15.39487818,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2251702,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836237,-88.04612677999998,15.39487818,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2251703,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000836237,-88.04612677999998,15.39487818,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2251704,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",331 Granos básicos y hortalizas  y otros
ventana_2018_2022,XY_000000841777,-88.0236689,14.13723678,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789917,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000841777,-88.0236689,14.13723678,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789963,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000841777,-88.0236689,14.13723678,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1789967,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000841777,-88.0236689,14.13723678,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1791556,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000841777,-88.0236689,14.13723678,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,1791559,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,42 Bosque de coníferas,420 Bosque de coníferas
ventana_2018_2022,XY_000000841803,-88.0236689,14.72114172,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2108991,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000841803,-88.0236689,14.72114172,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109020,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000841803,-88.0236689,14.72114172,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109023,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000841803,-88.0236689,14.72114172,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109026,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,40 Tierras Forestales,41 Bosque latifoliado y mixto,413 Bosque Mixto (Lat-Coniferas)
ventana_2018_2022,XY_000000841803,-88.0236689,14.72114172,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2109415,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales",333 Matorrales (barbecho o en descanso)
ventana_2018_2022,XY_000000846905,-88.00121102,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2056803,Honduras,FCPF - Malla MRV-REDD+ Honduras,2020,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000846905,-88.00121102,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2056823,Honduras,FCPF - Malla MRV-REDD+ Honduras,2019,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
ventana_2018_2022,XY_000000846905,-88.00121102,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2056825,Honduras,FCPF - Malla MRV-REDD+ Honduras,2021,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,325 Otros sistemas agroforestales o silvopastoriles
ventana_2018_2022,XY_000000846905,-88.00121102,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2056827,Honduras,FCPF - Malla MRV-REDD+ Honduras,2022,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,325 Otros sistemas agroforestales o silvopastoriles
ventana_2018_2022,XY_000000846905,-88.00121102,14.60885231,Honduras,conflicto_tematico_xy,18,5,conflicto_tematico_subset,2056910,Honduras,FCPF - Malla MRV-REDD+ Honduras,2018,30 Tierras de Cultivo y Pastos,32 Cultivos Arbóreos,321 Café
