tipo_duplicado,lon,lat,n
exacto,-89.14388499999998,16.789464,19
exacto,-89.143868,15.931163,19
exacto,-89.143848,17.602535,19
exacto,-89.143783,16.780431,19
exacto,-89.143772,15.922129,19
exacto,-89.143741,17.593502,19
exacto,-89.143682,16.771397,19
exacto,-89.14367699999998,15.913095,19
exacto,-89.143634,17.58447,19
exacto,-89.143581,15.904061,19
exacto,-89.143581,16.762364,19
exacto,-89.143528,17.575437,19
exacto,-89.143479,16.75333,19
exacto,-89.143422,17.566404,19
exacto,-89.143378,16.744297,19
exacto,-89.143315,17.557372,19
exacto,-89.143277,16.735264,19
exacto,-89.143209,17.548339,19
exacto,-89.14317599999998,16.72623,19
exacto,-89.14310299999998,17.539306,19
exacto,-89.14307499999998,16.717197,19
exacto,-89.14299699999998,17.530273,19
exacto,-89.14297399999998,16.708163,19
exacto,-89.14288999999998,17.521241,19
exacto,-89.142874,16.69913,19
exacto,-89.142784,17.512208,19
exacto,-89.142773,16.690096,19
exacto,-89.142678,17.503175,19
exacto,-89.142672,16.681063,19
exacto,-89.142573,17.494143,19
exacto,-89.142572,16.672029,19
exacto,-89.142471,16.662996,19
exacto,-89.14246699999998,17.48511,19
exacto,-89.14237099999998,16.653962,19
exacto,-89.14236099999998,17.476077,19
exacto,-89.14226999999998,16.644929,19
exacto,-89.142255,17.467044,19
exacto,-89.14216999999998,16.635895,19
exacto,-89.14215,17.458011,19
exacto,-89.142069,16.626862,19
exacto,-89.142044,17.448979,19
exacto,-89.141969,16.617828,19
exacto,-89.14193899999998,17.439946,19
exacto,-89.141869,16.608795,19
exacto,-89.141833,17.430913,19
exacto,-89.14176899999998,16.599761,19
exacto,-89.141728,17.42188,19
exacto,-89.14166899999998,16.590728,19
exacto,-89.141622,17.412847,19
exacto,-89.141569,16.581694,19
exacto,-89.14151699999998,17.403815,19
exacto,-89.141469,16.572661,19
exacto,-89.141412,17.394782,19
exacto,-89.14136899999998,16.563627,19
exacto,-89.141307,17.385749,19
exacto,-89.14126899999998,16.554593,19
exacto,-89.141202,17.376716,19
exacto,-89.141169,16.54556,19
exacto,-89.141097,17.367683,19
exacto,-89.14107,16.536526,19
exacto,-89.14099199999998,17.35865,19
exacto,-89.14096999999998,16.527493,19
exacto,-89.140887,17.349617,19
exacto,-89.140871,16.518459,19
exacto,-89.140782,17.340584,19
exacto,-89.140771,16.509425,19
exacto,-89.14067699999998,17.331552,19
exacto,-89.14067199999998,16.500392,19
exacto,-89.140573,17.322519,19
exacto,-89.140572,16.491358,19
