xy_year_group_id,xy_group_id,lon,lat,year_ref,records,n_class_codes,n_class_group_codes,n_sources,country,country_code,has_thematic_conflict
SRC10_CRI_2021__XYY__a616bb3283cf,SRC10_CRI_2021__XY__65d37507af9b,-85.669228,10.384943,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a617016cc2aa,SRC10_CRI_2021__XY__579607d76914,-85.733306,10.347021,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a622c8e5beb5,SRC10_CRI_2021__XY__dc9a7215264f,-85.509958,10.16915,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a62581f32033,SRC10_CRI_2021__XY__a9e531db794c,-85.240068,10.258618,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a628b1ec2b70,SRC10_CRI_2021__XY__0e85d6105b26,-85.384246,10.414898,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a62979f0b40e,SRC10_CRI_2021__XY__f9b8414cbef1,-85.629655,10.515089,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a62cf4186847,SRC10_CRI_2021__XY__0decee6981ca,-85.534721,10.533661,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a62fe9dc843e,SRC10_CRI_2021__XY__96acd61f727d,-85.767642,10.4463,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a631b14b59d4,SRC10_CRI_2021__XY__7e37120e0282,-85.401265,10.443783,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a63471d1c386,SRC10_CRI_2021__XY__7530e490fce9,-85.419609,10.297701,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6387b98587b,SRC10_CRI_2021__XY__6a55fa1602c7,-85.206616,10.340801,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a63d3655f0e0,SRC10_CRI_2021__XY__77035d9d9f82,-85.61473,10.390208,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a63dc57acade,SRC10_CRI_2021__XY__f79d70f0757d,-85.553757,10.539601,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a63de48fcd0b,SRC10_CRI_2021__XY__db82749ff42a,-85.295348,10.185852,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a643406c0d82,SRC10_CRI_2021__XY__440b4aef1bc6,-85.51145,10.525327,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a644bf016843,SRC10_CRI_2021__XY__1579d88caaf6,-85.80612,10.364158,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a647d530f0af,SRC10_CRI_2021__XY__dd463c6176a2,-85.242079,10.23327,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a650e83c6b57,SRC10_CRI_2021__XY__d9c30567ab14,-85.407129,10.338781,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a651a8efd7c9,SRC10_CRI_2021__XY__7e4afff1debb,-85.614905,10.521197,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a653884d877f,SRC10_CRI_2021__XY__a292d4086d58,-85.46054,10.477302,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6584221aa44,SRC10_CRI_2021__XY__563e8abff059,-85.493909,10.390274,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6605a1411a2,SRC10_CRI_2021__XY__a0960fa1302f,-85.324995,10.3543,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a66221a877fa,SRC10_CRI_2021__XY__2720fea190fd,-85.785549,10.282386,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a665edaed03f,SRC10_CRI_2021__XY__4a25ae9c577f,-85.277542,10.130563,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a66809df3d44,SRC10_CRI_2021__XY__664c801b9d62,-85.508368,10.323844,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a66d0a3d6a27,SRC10_CRI_2021__XY__19a542655b69,-85.434354,10.291603,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a66dfe834457,SRC10_CRI_2021__XY__00958f48ba2f,-85.33177,10.486314,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6723c30848c,SRC10_CRI_2021__XY__f20ad0072951,-85.476165,10.556117,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a67842964638,SRC10_CRI_2021__XY__7ce2364900e5,-85.571551,10.117243,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a67c1df914bc,SRC10_CRI_2021__XY__d103e2ef8050,-85.393821,10.191629,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a682f6cad0ea,SRC10_CRI_2021__XY__426611a62ea3,-85.261978,10.325042,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a689606171e4,SRC10_CRI_2021__XY__e9d59dab67f4,-85.812969,10.447742,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a68a2114a138,SRC10_CRI_2021__XY__d71216af1ee8,-85.395066,10.473976,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a68da45799c9,SRC10_CRI_2021__XY__05b4310245ac,-85.584306,10.240821,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a68e85cf5120,SRC10_CRI_2021__XY__62466f04cda2,-85.20722,10.497671,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a68ff32aac5c,SRC10_CRI_2021__XY__892ddf4c5ea1,-85.51053,10.334693,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a690dcc8747e,SRC10_CRI_2021__XY__25450f820efc,-85.356859,10.428289,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a69121297225,SRC10_CRI_2021__XY__968fada5f4fc,-85.514786,10.341913,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a691b5f5a09b,SRC10_CRI_2021__XY__03f51a0d841b,-85.494768,10.123614,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6966b03b0ff,SRC10_CRI_2021__XY__89831a564584,-85.368084,10.092792,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6982e5e3638,SRC10_CRI_2021__XY__83db1dc84c69,-85.3701,10.558549,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6a575082cdd,SRC10_CRI_2021__XY__2af1e15211b2,-85.422367,10.441277,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6a66775186e,SRC10_CRI_2021__XY__de8679fffc3e,-85.651358,10.224211,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6a6fe2dbc73,SRC10_CRI_2021__XY__94345ea6ad81,-85.614059,10.357116,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6ab7c9b1592,SRC10_CRI_2021__XY__f5b506034d3c,-85.574432,10.285148,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6af4a8f9f46,SRC10_CRI_2021__XY__f99eaa986324,-85.584387,10.28655,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6b26da7f63d,SRC10_CRI_2021__XY__a665ae1212b9,-85.565576,10.255979,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6b39e5a3ab1,SRC10_CRI_2021__XY__ce41ac147178,-85.305767,10.327141,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6b3db1f98ea,SRC10_CRI_2021__XY__0f359f41d777,-85.439246,10.438788,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6b47513af78,SRC10_CRI_2021__XY__d75857a87598,-85.410867,10.10687,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6b92ed2832c,SRC10_CRI_2021__XY__c14de8401359,-85.456058,10.421819,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6bcae656153,SRC10_CRI_2021__XY__bec73dfa38fc,-85.720804,10.243057,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6be3a7739d2,SRC10_CRI_2021__XY__df2c6b30d7f4,-85.561098,10.317561,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6beb0380900,SRC10_CRI_2021__XY__c2a96d888c08,-85.512545,10.147072,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6c2d910ea12,SRC10_CRI_2021__XY__003293369d80,-85.460045,10.371124,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6c68fe8ed7b,SRC10_CRI_2021__XY__2ac1d1352bc7,-85.605937,10.414563,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6c999f1dbe0,SRC10_CRI_2021__XY__45a293db840a,-85.271716,10.257289,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6cdfd1cd19e,SRC10_CRI_2021__XY__cd4f7cddb7f0,-85.453926,10.15198,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6d183eeae74,SRC10_CRI_2021__XY__e577a943a70b,-85.491735,10.377011,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6d495b8ebbe,SRC10_CRI_2021__XY__39a81a634da0,-85.592577,10.282418,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6d6db57a03c,SRC10_CRI_2021__XY__6ff688e4ef4b,-85.667225,10.432853,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6d882675cf7,SRC10_CRI_2021__XY__333bcc261c83,-85.581331,10.269691,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6d9e516381a,SRC10_CRI_2021__XY__1d50a7ff092a,-85.474973,10.403634,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6dab40040c9,SRC10_CRI_2021__XY__276e2ec0dd47,-85.511098,10.452935,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6e7a47465c4,SRC10_CRI_2021__XY__7d9f2871f912,-85.729821,10.148762,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6eabc1707f5,SRC10_CRI_2021__XY__0483f76b32b3,-85.456444,10.155569,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6ecc6b20200,SRC10_CRI_2021__XY__9bd5222dfddc,-85.346372,10.544706,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6f1adf622ae,SRC10_CRI_2021__XY__8ad14bd9739a,-85.352378,10.214965,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6f74273c666,SRC10_CRI_2021__XY__242b6eabe7f1,-85.303945,10.147109,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a6feef20e526,SRC10_CRI_2021__XY__946e7bfb03d9,-85.59168,10.55125,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a701958a9428,SRC10_CRI_2021__XY__6fd3892d693c,-85.657544,10.517755,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7027944dc17,SRC10_CRI_2021__XY__cdb42159166f,-85.709695,10.086372,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7034c04e719,SRC10_CRI_2021__XY__382aa69438d2,-85.718968,10.243165,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a706872b6fbc,SRC10_CRI_2021__XY__a73eb9f6e2be,-85.262252,10.1695,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a718215fe3fa,SRC10_CRI_2021__XY__6ee625facbd9,-85.4473,10.146393,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a719c03ee808,SRC10_CRI_2021__XY__33de01f7ffec,-85.57873,10.516564,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a71e0b7d6ce8,SRC10_CRI_2021__XY__b5cd4fb8612f,-85.461815,10.297513,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a72321383f01,SRC10_CRI_2021__XY__e3f90120536b,-85.435179,10.472591,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a726926a2c40,SRC10_CRI_2021__XY__d38dcc31409c,-85.551039,10.417753,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a72bcf53c300,SRC10_CRI_2021__XY__fec5bb863dfb,-85.707942,10.355437,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a72c1a152186,SRC10_CRI_2021__XY__3bf485dab9c6,-85.644648,10.525124,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a72f9da8a73e,SRC10_CRI_2021__XY__80c0be53849f,-85.225119,10.503257,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a73162e41dcf,SRC10_CRI_2021__XY__ccb363268b7f,-85.387497,10.192863,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a734ce12775d,SRC10_CRI_2021__XY__4988dea73768,-85.3354,10.14258,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a734e478d10c,SRC10_CRI_2021__XY__e7a6de4f2062,-85.788966,10.289829,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a734ed46dcb9,SRC10_CRI_2021__XY__fb41722a7c55,-85.290401,10.181194,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a73589e8d0aa,SRC10_CRI_2021__XY__f65878590a4a,-85.255343,10.507879,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a738ad7635e3,SRC10_CRI_2021__XY__ee5a2484d97f,-85.214865,10.480642,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a73b4cd6b18f,SRC10_CRI_2021__XY__07bcca298a9a,-85.194207,10.408424,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a73baa0854a5,SRC10_CRI_2021__XY__7c934a0698ee,-85.254334,10.129446,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a73e9d4f74f0,SRC10_CRI_2021__XY__ed22a565abec,-85.62411,10.53767,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a744edb2a41d,SRC10_CRI_2021__XY__16f877e2da9d,-85.239444,10.096921,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7460b2c3b20,SRC10_CRI_2021__XY__7de3d07dcb75,-85.672487,10.273508,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a74be0804bac,SRC10_CRI_2021__XY__af7bed4845c1,-85.455129,10.354807,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a74c57b56002,SRC10_CRI_2021__XY__c8a2efa06d5f,-85.57343,10.520137,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a74d296ca6c1,SRC10_CRI_2021__XY__a305ca336e68,-85.511813,10.275923,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a752aa2b1cde,SRC10_CRI_2021__XY__0b73ac705835,-85.527216,10.293592,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7578180a2a9,SRC10_CRI_2021__XY__75bf20fa13bd,-85.361503,10.5248,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a75a304ffcb9,SRC10_CRI_2021__XY__fe67142b8f73,-85.253467,10.528329,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a75c1aaacc42,SRC10_CRI_2021__XY__f1f67b18f622,-85.480758,10.300999,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a75ddc79ee89,SRC10_CRI_2021__XY__e662b3760164,-85.198605,10.454262,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a75deb4108cf,SRC10_CRI_2021__XY__a0d6b728012e,-85.285498,10.091081,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a75fc4e58c4c,SRC10_CRI_2021__XY__e5c77965099a,-85.798812,10.277025,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7660d6deac6,SRC10_CRI_2021__XY__8923443f114f,-85.25593,10.508303,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a768ed45d3ed,SRC10_CRI_2021__XY__4482116b0728,-85.553769,10.542014,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a769318d647d,SRC10_CRI_2021__XY__60472ab9fa71,-85.65261,10.51942,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a769fc09e270,SRC10_CRI_2021__XY__99cca1a5ddfb,-85.548898,10.411731,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a76cfbef47e8,SRC10_CRI_2021__XY__ff851fbc442c,-85.459312,10.227443,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a770227a75f7,SRC10_CRI_2021__XY__44ea17382515,-85.548994,10.431035,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a774e7f779cc,SRC10_CRI_2021__XY__6749e360d06b,-85.602298,10.533326,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7751ada4d10,SRC10_CRI_2021__XY__fdae0af5a2ec,-85.351549,10.266944,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7786b1a913e,SRC10_CRI_2021__XY__fb145d32147a,-85.534673,10.524009,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a77a17c2bdbf,SRC10_CRI_2021__XY__9997647ab43a,-85.544938,10.464838,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a77be9792061,SRC10_CRI_2021__XY__b5af5ca3e188,-85.72552,10.274556,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7857f993012,SRC10_CRI_2021__XY__f7cd3612d307,-85.268233,10.440719,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a785dc899fb7,SRC10_CRI_2021__XY__b6d7b1d19114,-85.50505,10.512085,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a789f888b216,SRC10_CRI_2021__XY__3f807d791221,-85.330288,10.239449,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a78c03d878ca,SRC10_CRI_2021__XY__5082e1d686ad,-85.353235,10.550234,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a78ff92a670d,SRC10_CRI_2021__XY__4165ff779ef2,-85.325667,10.540638,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a794f4d7e955,SRC10_CRI_2021__XY__f7d992c2141d,-85.551652,10.540817,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7971c0ed46e,SRC10_CRI_2021__XY__39788a3fa581,-85.242809,10.419099,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a79a594af993,SRC10_CRI_2021__XY__cbbbcfcc151e,-85.261622,10.371964,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a79ade069180,SRC10_CRI_2021__XY__11b1fd271946,-85.219318,10.350407,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a79c59ccf542,SRC10_CRI_2021__XY__b698fe5ee250,-85.430461,10.364017,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a79daffc4243,SRC10_CRI_2021__XY__d489915ef538,-85.400029,10.16385,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7a2b445769f,SRC10_CRI_2021__XY__3a7a68543e64,-85.691176,10.529762,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7a2debd0305,SRC10_CRI_2021__XY__1efd2f27078b,-85.281789,10.137787,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7a72d827a37,SRC10_CRI_2021__XY__c28d02df4525,-85.427629,10.20355,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7aaf650b0c7,SRC10_CRI_2021__XY__4d84427dfc95,-85.549245,10.481709,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7abda113f8c,SRC10_CRI_2021__XY__c35c0d294dab,-85.350478,10.417456,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7afb22f0514,SRC10_CRI_2021__XY__e383cda7a37e,-85.510877,10.407086,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7afe0e80d5c,SRC10_CRI_2021__XY__5eef4cbf43c1,-85.282781,10.383947,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7b0cb81de3c,SRC10_CRI_2021__XY__965ecb3d7bdd,-85.212374,10.189939,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7b12958295e,SRC10_CRI_2021__XY__9eb2f5e2d8aa,-85.570384,10.486431,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7b514e65051,SRC10_CRI_2021__XY__ca8547242a54,-85.426744,10.475042,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7be19c65ac0,SRC10_CRI_2021__XY__bc5433fdbc7d,-85.242173,10.257403,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7c759a36195,SRC10_CRI_2021__XY__e947872f3321,-85.584097,10.272201,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7cb6f3f5a00,SRC10_CRI_2021__XY__c4b036dc6443,-85.728208,10.178349,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7cda7da6eae,SRC10_CRI_2021__XY__eb9897575506,-85.755993,10.45168,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7d58996a19c,SRC10_CRI_2021__XY__57a983f438e1,-85.551905,10.163166,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7d748a965e2,SRC10_CRI_2021__XY__fd6ad93d1684,-85.399278,10.471544,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7d8ce830633,SRC10_CRI_2021__XY__95a9c063620a,-85.380088,10.429396,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7db715291ed,SRC10_CRI_2021__XY__96c2573f50a8,-85.459755,10.308382,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7e332544379,SRC10_CRI_2021__XY__a642853857bb,-85.509549,10.127166,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7e399841de8,SRC10_CRI_2021__XY__0f94935a9fd3,-85.303135,10.484632,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7e66431751b,SRC10_CRI_2021__XY__8c3cfb5e98c4,-85.811697,10.39314,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7e69ab4d33d,SRC10_CRI_2021__XY__622d9f4bf253,-85.552256,10.235558,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7efaf68b5be,SRC10_CRI_2021__XY__b77a31b466de,-85.543156,10.098052,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f16cd68fe0,SRC10_CRI_2021__XY__c7c021e2691a,-85.700599,10.503806,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f37f99b214,SRC10_CRI_2021__XY__f70fd522f5c0,-85.492068,10.446991,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f4a202384c,SRC10_CRI_2021__XY__93b5dd4c44a6,-85.51068,10.366064,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f4c6bee677,SRC10_CRI_2021__XY__f51c816027c0,-85.288215,10.523376,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f55394dd80,SRC10_CRI_2021__XY__27acd8e87ec8,-85.273275,10.104613,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f5945adfde,SRC10_CRI_2021__XY__6e3921f56dda,-85.254844,10.259768,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7f6d7582fc5,SRC10_CRI_2021__XY__29bb386ea71f,-85.675988,10.386476,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7fb9f015fbe,SRC10_CRI_2021__XY__f10ca40b8ef6,-85.574375,10.440563,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7fc2fa42913,SRC10_CRI_2021__XY__48fdd4999eff,-85.521731,10.468569,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a7ffc5bf1786,SRC10_CRI_2021__XY__49261a011306,-85.661917,10.309338,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a8044f6dbe62,SRC10_CRI_2021__XY__cd1e5f1303af,-85.451858,10.426665,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a8046040c578,SRC10_CRI_2021__XY__7f2186cdf35a,-85.789028,10.399035,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a805ab25b1a9,SRC10_CRI_2021__XY__8c98108e0896,-85.325543,10.511679,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a8094431e150,SRC10_CRI_2021__XY__514dd786a198,-85.279541,10.102801,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a809ba3e77da,SRC10_CRI_2021__XY__7fc2e1d7b265,-85.555953,10.131787,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a8100419d1c4,SRC10_CRI_2021__XY__8ecb6b655d23,-85.452159,10.159651,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__a8136878762d,SRC10_CRI_2021__XY__c014477f823a,-85.56391,10.458713,2021,1,1,1,1,Costa Rica,CRI,0
