xy_group_id,lon,lat,records,n_years,year_min,year_max,n_class_codes,n_class_group_codes,n_sources,country,country_code,has_temporal_repetition,has_thematic_conflict
SRC10_CRI_2021__XY__01ef4460c5c8,-85.30292,10.473467,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__01f6907da9ff,-85.736019,10.507705,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__01f98a594911,-85.414483,10.092596,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__01fa23ba67ed,-85.291284,10.398393,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__01fce0e9f8e0,-85.566027,10.459909,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__01fdd8a5d163,-85.256595,10.495128,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0204ed489c7d,-85.444559,10.137095,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0207829d2825,-85.356546,10.355891,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__020a46926534,-85.305707,10.312661,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__020c3c0de34b,-85.550557,10.330749,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__020d9c9f4c39,-85.497833,10.327513,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__020dea4a4214,-85.660224,10.306208,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0210b6f1f7e8,-85.274297,10.374328,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0210ee2132d3,-85.567229,10.289482,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0218b93cda01,-85.520248,10.159694,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__021e4bba839a,-85.779947,10.162416,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__021fa555d83e,-85.665956,10.191562,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__021fb06f6d38,-85.739014,10.253079,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02209cd49c20,-85.511063,10.445695,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0228b804ca8c,-85.688114,10.391723,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__022bac2f8b76,-85.457177,10.100488,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__022c11255247,-85.504666,10.432453,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__022c5749acec,-85.533587,10.302007,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__022efb0fd728,-85.45939,10.228748,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0230a39ba93f,-85.456106,10.159343,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02337206458c,-85.812384,10.346408,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0237d0ebd9fc,-85.206829,10.396309,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0237df2ab7f6,-85.651345,10.221798,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__023b99640876,-85.396961,10.164022,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__023d07082862,-85.458671,10.529194,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__024489cfa609,-85.611696,10.30766,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02475b4310d6,-85.443614,10.47014,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__024891691418,-85.579257,10.409545,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__024bb3046163,-85.504031,10.301506,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__024d9468aad4,-85.466879,10.163373,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__024f227b39ae,-85.400415,10.140025,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02503cb3f228,-85.420426,10.47869,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0253a6cf7a81,-85.807113,10.319378,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0254e09a2c9b,-85.250041,10.110155,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__025a7139d97c,-85.389047,10.148432,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02628850467e,-85.627617,10.263833,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__026d6b3f07a4,-85.24369,10.104145,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__026fcdbe7f17,-85.671434,10.430418,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0270a3602819,-85.441495,10.257518,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02772b53430d,-85.451513,10.351857,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02773506d10f,-85.74372,10.452841,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__027cc5928a82,-85.525707,10.417875,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__027d8777719e,-85.547295,10.514295,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__027e613628a3,-85.785281,10.410828,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0281e14e41da,-85.549173,10.467231,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02826de06401,-85.281741,10.12572,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02893e8c0457,-85.478006,10.147822,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__028aaf7d1844,-85.513631,10.098189,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__028b58f83d6b,-85.481947,10.087474,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__029142fe7891,-85.482047,10.109192,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__029180ffd0ad,-85.584977,10.228682,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__029265e63804,-85.330761,10.247399,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__0297957a981a,-85.512669,10.119315,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__029c739c0e99,-85.282698,10.460852,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02a6db244d50,-85.590574,10.289343,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02a810587585,-85.312666,10.107771,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02ad9061b944,-85.552894,10.365863,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02b1cf1c3436,-85.665177,10.397623,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02b565eeb5c4,-85.257613,10.529875,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02b629a7ccd0,-85.498177,10.399906,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02b872e5062d,-85.330912,10.283598,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02b9389dfe57,-85.521018,10.321372,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02bbd8ae5677,-85.582324,10.275397,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02bbfce0f34b,-85.577431,10.264379,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02bf08085353,-85.586749,10.406186,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02bfc4b113a4,-85.402877,10.500297,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02c760ebf020,-85.202884,10.468727,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
SRC10_CRI_2021__XY__02ce3614e7da,-85.617272,10.480788,1,1,2021,2021,1,1,1,Costa Rica,CRI,0,0
