xy_group_id,lon,lat,pais_grupo,estado_xy_subset,tipo_grupo_original,n_registros_original,n_registros_subset,n_registros,n_anios,anio_min,anio_max,distancia_minima_2020,incluye_2020,score_temporal,pais_dominante,id_fuente_dominante,fuente_dominante,tipo_fuente_dominante,detalle_tipo_fuente_dominante,nivel_0_dominante,nivel_1_dominante,nivel_2_dominante,valores_nivel_0,valores_nivel_1,valores_nivel_2,n_nivel0,n_nivel1,n_nivel2,conf_integrada_promedio_observada,n_conf_integrada_observada,n_fuentes,ids_fuente_presentes,fuentes_presentes,tipos_fuente_presentes,score_directitud_fuente_promedio,score_trazabilidad_fuente_promedio,score_temporal_metadata_fuente_promedio,score_fuente_promedio,score_fuente_minimo,score_fuente_maximo,n_fuentes_anio_inconsistente,n_fuentes_pais_inconsistente,pct_conf_integrada_observada,flag_confianza_imputada,score_confiabilidad_base,origen_score_confiabilidad,conf_integrada_promedio,incluye_2018_2022,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral,n_registros_pais_clase,estado_pais_clase,tipo_conflicto,severidad_conflicto,score_prioridad_revision,score_espacial,flag_conflicto_activo,score_consistencia_clase,score_viabilidad_clase,flag_clase_residual,score_claridad_semantica,score_nivel_leyenda,score_tematico,score_confiabilidad,score_representatividad,score_fuente,score_aptitud_raw,score_cap,cap_reason,score_aptitud_total,categoria_aptitud_preliminar,categoria_uso_actividad_1_8,definicion_categoria_aptitud,accion_recomendada,razon_categoria_aptitud,id_nivel_0,nivel_0,id_nivel_1,nivel_1,id_nivel_2,nivel_2,Clase,GranClase,nombre_clase,nombre_gran_clase,geometry
SRC10_CRI_2021_A1__XY__09b5d2df917f,-85.19789,10.266017,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,42.0,3.5,1.5,0.8515101733305895,0.8741537440170338,0.8626489787794153,0.8862876875255333,0.6274616289576622,0.6440452144614481,media,45.0,1179,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,8,8,Pastos,Pastos,POINT (-85.19789012439344 10.26601677943994)
SRC10_CRI_2021_A1__XY__0a5804741b09,-85.237376,10.107789,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,38.0,3.1666666666666665,1.0,-0.2847513964731422,-0.2871219044953885,-0.2812584098334188,-0.2990139425193224,-0.3004966303865165,-0.3006749076330773,media,45.0,800,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,6,1,Manglar,Forestal,POINT (-85.23737595574956 10.107789015188082)
SRC10_CRI_2021_A1__XY__0c45a75e1a25,-85.470466,10.232712,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,38.0,3.1666666666666665,2.0,0.6702124775605568,0.6803395062137034,0.7047656253668477,0.7177011073906037,0.4892614658951017,0.5009893230702381,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,414,Bosque seco o deciduo,4,1,Bosque secundario deciduo,Forestal,POINT (-85.47046613335853 10.23271222711703)
SRC10_CRI_2021_A1__XY__0c600feefc8e,-85.616176,10.358312,Costa Rica,conflicto_tematico_subset,conflicto_tematico,2,2,2,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales | Tierras de Cultivo y Pastos,Bosque latifoliado y mixto | Cultivos intensivos No-Arbóreos,Latifoliado secundario húmedo | Otros cultivos intensivos no arbóreos,2,2,2,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,54.75,derivado_a3_sin_conf_integrada,54.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,49.0,4.083333333333333,2.0,0.7688404009641867,0.8331790098317013,0.7887151422396307,0.851473441588737,0.5536111863488488,0.618489639147203,sin_alerta,100.0,2519,suficiente,conflicto_tematico_xy,alta,100.0,0.0,1,0.0,100.0,0,100.0,40.0,54.0,54.75,100.0,85.0,65.525,100.0,,65.525,referencia_contextual,referencia_contextual,Aptitud contextual.,Usar como apoyo o referencia.,55 <= score_aptitud_total < 70,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,2,1,Bosque secundario,Forestal,POINT (-85.6161755018749 10.35831154810331)
SRC10_CRI_2021_A1__XY__0c7721c0e064,-85.292341,10.138952,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,Tierras de Cultivo y Pastos,"Cultivos extensivos, Pastizales y matorrales",Pastizales naturales y cultivados,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,40.0,3.333333333333333,4.75,0.3229954427185963,0.3283366627549695,0.3987235388534875,0.4198842689805866,0.1711485873369406,0.1834598750455557,media,45.0,1179,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,33,"Cultivos extensivos, Pastizales y matorrales",332,Pastizales naturales y cultivados,8,8,Pastos,Pastos,POINT (-85.29234126231542 10.13895198318198)
SRC10_CRI_2021_A1__XY__0ecf206df395,-85.252305,10.149968,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,41.0,3.4166666666666665,12.0,0.1621924690709353,0.1537211077160339,0.185542802157649,0.1808686840254368,0.1054402680705222,0.0953810893782759,media,45.0,800,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,6,1,Manglar,Forestal,POINT (-85.25230450906717 10.149967511109006)
SRC10_CRI_2021_A1__XY__0f60cc7f2819,-85.237293,10.086068,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,42.0,3.5,6.75,0.3517039732148361,0.3570717032883846,0.3573932826778013,0.3732653563059388,0.2140314126788381,0.230880022697438,media,45.0,800,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,6,1,Manglar,Forestal,POINT (-85.2372929386063 10.086068352983073)
SRC10_CRI_2021_A1__XY__0fb06347f154,-85.23572,10.521625,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,38.0,3.1666666666666665,1.0,0.6948288134913958,0.7322674257294508,0.7181487541891481,0.755498609967367,0.4467280405582126,0.4710428400218593,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,414,Bosque seco o deciduo,4,1,Bosque secundario deciduo,Forestal,POINT (-85.2357197843867 10.521625003953039)
SRC10_CRI_2021_A1__XY__110adcec8943,-85.515181,10.423958,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,43.0,3.583333333333333,12.5,0.6957068640718704,0.749373560212557,0.6960555993713818,0.757556272607558,0.5152594112573391,0.5454767792421781,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,2,1,Bosque secundario,Forestal,POINT (-85.51518060543862 10.423957739821926)
SRC10_CRI_2021_A1__XY__13eaa9a347d5,-85.806198,10.371778,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,10.0,34.0,2.833333333333333,1.0,0.7359743922714793,0.7654416197623022,0.7532830042267952,0.7827276875434724,0.5423603636029057,0.5697237827968664,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,2,1,Bosque secundario,Forestal,POINT (-85.80619824766954 10.37177762632666)
SRC10_CRI_2021_A1__XY__13f8846cd719,-85.75756,10.445753,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,40.0,3.333333333333333,1.0,0.6499434949205488,0.7016723138172765,0.6751780413197407,0.7108241078358692,0.4530652801454593,0.4875466057795777,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,414,Bosque seco o deciduo,4,1,Bosque secundario deciduo,Forestal,POINT (-85.75756030495984 10.445752715508506)
SRC10_CRI_2021_A1__XY__14ed4173a51b,-85.428696,10.440042,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,47.0,3.9166666666666665,6.75,0.2160619303979809,0.1502006032926498,0.2554922696115502,0.1883208191657045,0.1376998982426069,0.1003451077062964,media,45.0,8489,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,31,Cultivos intensivos No-Arbóreos,315,Otros cultivos intensivos no arbóreos,9,9,Cultivos,Cultivos,POINT (-85.42869566231788 10.440041757654875)
SRC10_CRI_2021_A1__XY__16b21d654230,-85.236385,10.396196,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,44.0,3.6666666666666665,1.0,0.7068227478555934,0.7306733857613988,0.7329031244564899,0.7602238608504837,0.5118063710458564,0.5000724413261741,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,2,1,Bosque secundario,Forestal,POINT (-85.2363849179645 10.396196493281975)
SRC10_CRI_2021_A1__XY__16cb5a2fe79f,-85.521578,10.4372,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,38.0,3.1666666666666665,3.0,0.3729073444702808,0.1492947415828452,0.4145352017522019,0.2008308362691277,0.294421046936178,0.1067482515244549,media,45.0,8489,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,31,Cultivos intensivos No-Arbóreos,315,Otros cultivos intensivos no arbóreos,9,9,Cultivos,Cultivos,POINT (-85.52157835725328 10.437199538477554)
SRC10_CRI_2021_A1__XY__1702b8968deb,-85.210323,10.205635,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Manglares,Manglares,Tierras Forestales,Manglares,Manglares,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,41.0,3.4166666666666665,5.25,0.1064302731400995,0.119404467830856,0.12609477801199,0.1443558303213784,-0.0739388599785868,-0.0371498372019978,media,45.0,800,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,43,Manglares,430,Manglares,6,1,Manglar,Forestal,POINT (-85.21032322279535 10.20563451756657)
SRC10_CRI_2021_A1__XY__175e9d0b6434,-85.400123,10.185569,Costa Rica,conflicto_tematico_subset,conflicto_tematico,2,2,2,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Latifoliado secundario húmedo,Tierras Forestales | Tierras de Cultivo y Pastos,Bosque latifoliado y mixto | Cultivos intensivos No-Arbóreos,Latifoliado secundario húmedo | Otros cultivos intensivos no arbóreos,2,2,2,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,54.75,derivado_a3_sin_conf_integrada,54.75,1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.083333333333333,1.25,0.8290621232170551,0.842968422638601,0.8436585118799927,0.8550036115476852,0.5911651917094426,0.5906088150792921,sin_alerta,100.0,2519,suficiente,conflicto_tematico_xy,alta,100.0,0.0,1,0.0,100.0,0,100.0,40.0,54.0,54.75,100.0,85.0,65.525,100.0,,65.525,referencia_contextual,referencia_contextual,Aptitud contextual.,Usar como apoyo o referencia.,55 <= score_aptitud_total < 70,40,Tierras Forestales,41,Bosque latifoliado y mixto,412,Latifoliado secundario húmedo,2,1,Bosque secundario,Forestal,POINT (-85.4001231927608 10.185569139761931)
SRC10_CRI_2021_A1__XY__18330630459d,-85.633891,10.51748,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,Tierras de Cultivo y Pastos,Cultivos intensivos No-Arbóreos,Otros cultivos intensivos no arbóreos,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,11.0,39.0,3.25,8.0,0.1995167819333304,0.151093439363817,0.2483112857659312,0.2150735294117647,0.1632085728371086,0.1391641533821629,media,45.0,8489,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,30,Tierras de Cultivo y Pastos,31,Cultivos intensivos No-Arbóreos,315,Otros cultivos intensivos no arbóreos,9,9,Cultivos,Cultivos,POINT (-85.63389115519057 10.517480030493406)
SRC10_CRI_2021_A1__XY__18c7c190c796,-85.475322,10.22103,Costa Rica,xy_unico_en_subset,sin_conflicto,1,1,1,1,2021,2021,0,1,100.0,Costa Rica,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,SINAC SRC10 2021,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,Tierras Forestales,Bosque latifoliado y mixto,Bosque seco o deciduo,1,1,1,0.0,0,1,10,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",nueva_fuente,85.0,85.0,100.0,85.0,85.0,85.0,0,0,0.0,1,94.75,derivado_a3_sin_conf_integrada,94.75,1,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,11.0,31.0,2.583333333333333,1.0,0.6519439981958597,0.6251362756157084,0.6820151467608419,0.6554381523233146,0.4576035592488756,0.4401582591493571,media,45.0,2519,suficiente,,,0.0,100.0,0,100.0,100.0,0,100.0,100.0,100.0,94.75,100.0,85.0,90.475,100.0,,90.475,entrenamiento_alta,entrenamiento,Alta aptitud para entrenamiento.,Usar como entrenamiento prioritario.,score_aptitud_total >= 85,40,Tierras Forestales,41,Bosque latifoliado y mixto,414,Bosque seco o deciduo,4,1,Bosque secundario deciduo,Forestal,POINT (-85.47532177027591 10.221030065192496)
