xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC10_CRI_2021_A1__XY__236c72494ce4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.0,0.8485394010444586,0.8589863525549083,0.8604477721496324,0.8702594094776339,0.649382194658689,0.6536022312900023,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__236d1bdc3f90,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,5.5,0.3739965008989606,0.21038196551915128,0.41398350029652636,0.2564127009198706,0.26237427242662875,0.16140695740654398,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__236ecba1822a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,5.25,0.3143870392710986,0.3184535667960692,0.35742579942981995,0.36988052358515844,0.27496631099276675,0.2828380035820836,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__236f976def7b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,3.5,7.5,0.5231964364171466,0.578505669533802,0.564076906007463,0.6147596613184858,0.380506099603977,0.4145623190681918,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2370525c6e8a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,6.25,0.450840965187204,0.444370636552777,0.4942110864438583,0.4865875544884142,0.3247704546133962,0.29658727942588836,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2373e1e5039e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,3.4166666666666665,3.0,0.6565398995610705,0.696903856599674,0.6822526137029483,0.71875,0.4781517442834817,0.5185095572223567,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23755e465193,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,3.0,0.6498915691371002,0.6681350073608958,0.6807263453229263,0.7028532625897648,0.48045810976036946,0.4970696328889634,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23778e48ddb1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,3.5,0.5334416018461235,0.5452705827848956,0.576744365142011,0.5965708207663196,0.42827636180583933,0.4537917641343461,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2378c1ff3b08,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,2.9166666666666665,4.5,0.5335262916946624,0.6520525916847899,0.5622096480016586,0.670977511548146,0.3931860714305069,0.4665792922673657,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__237a36a364dd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,5.5,0.7144948911484058,0.7782096023079457,0.7311398191177813,0.7907616728752058,0.5585572064613876,0.6064115951343945,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__237a75980285,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,2.9166666666666665,1.75,0.6594744382356835,0.7019039178665594,0.6841916652488708,0.7310328573201224,0.45519061362732954,0.47830815370663077,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__237c41055061,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,3.0,0.8269572964094446,0.8216356449215776,0.8438660646620469,0.8397029520798529,0.58130345938922,0.5821603518984566,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2386f0ac3ebf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.75,0.5148016933345468,0.556570915139807,0.5573778226991702,0.5918810581067625,0.38262814652497784,0.3901959797565623,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__238e239901f8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,1.0,-0.1191519350030452,-0.07953806947213155,-0.03533460095136774,-0.03136796799296125,-0.04588446251868722,-0.03766200458736265,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__238f96811779,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,0.75,0.8234095108879077,0.8886004742767484,0.836136522379262,0.8971031635261859,0.5897262414840378,0.6286491510257994,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2397ba362be8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,2.6666666666666665,9.0,0.5508902307881177,0.5665844453029808,0.5784276906194683,0.5967645296584781,0.3974959500637327,0.4052201423675191,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2397c1572163,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,2.5,0.3988197764072306,0.3748092757300555,0.4474270989227058,0.4356447418799668,0.285147078028046,0.2852862115391437,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2397d7f0e13f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,2.5,0.7427807748201513,0.7764470666758397,0.7568391120914434,0.7880304720993273,0.5076986072961266,0.5541103547946826,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__239c68e2fb77,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,13.5,0.23122481807946127,0.22186865890305896,0.2595508851560793,0.25959944710482136,0.1830967700842645,0.17906329584009106,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__239edfebd63c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,4.5,0.43799163832412286,0.40689761831116605,0.4747523450113211,0.4560742897517187,0.30034952368242285,0.26785038554078333,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23a53945afb4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,13.5,0.39368844490739435,0.3924361164682006,0.3975407970491263,0.4088900255791782,0.2970409790194023,0.2969941566808324,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23a6a8e90de7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.5,0.471586800199568,0.485887674862965,0.4989738562438722,0.5205460275333602,0.33162642504678885,0.32462037026010876,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23a6f989cc8c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,4.25,0.3747527600376472,0.4164898638332184,0.4107763272937002,0.44592664832258133,0.25258912529821825,0.275122063583842,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23b3b570f303,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,4.0,0.5136653127580909,0.5131549495116431,0.5481740566316761,0.5526252076419508,0.353891583466289,0.3726351397275227,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23b985ccc1a3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,1.0,0.7148918905647558,0.7115024346188645,0.7359410601101629,0.7465082526723537,0.5143138718280456,0.5370085657808039,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23ca9ebf2fdf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,1.0,0.762170506057453,0.8122883388086286,0.7833029204670487,0.8285826622217864,0.5641532233365333,0.5936374131287242,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23cb3e18e890,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,47.0,3.9166666666666665,3.5,0.6055757331758728,0.7063525523560575,0.6309949224249597,0.7275561226110874,0.45723171901123755,0.5209118475402614,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23d2cf6f8cc1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.75,0.5820041337457235,0.5819913070134488,0.606489330808473,0.6206211358676599,0.4333595422163627,0.4390076749485847,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23d8e3855cd5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.0,0.8916567275232231,0.9032701040202769,0.8996590285970779,0.910523671259448,0.6694086698310003,0.6778112540930458,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23e112b2fb8f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,3.0,0.7151448538029045,0.7702827744957311,0.7333958975411431,0.7762656196634763,0.5048754659916547,0.5430692391899288,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23e97d4a5bca,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,1.0,-0.11533539790266774,-0.08654037229011265,-0.05564669019129472,-0.0489119257996744,-0.06510333745136394,-0.053213693586198305,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23f7e047781a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,2.5,0.3579239220880723,0.3454122418971044,0.39549054889318763,0.38097992072458425,0.24766010421610007,0.2487395301327885,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23f836969a6f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,1.75,0.7639558281663463,0.8142724287011771,0.7830462939232302,0.8332134800996749,0.517746550667002,0.5689874954356298,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23f9b6c806ee,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,5.75,0.3581417120137398,0.3582251075227429,0.39897904927863204,0.3976102563070393,0.2755540241099809,0.2736510132797022,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23f9cd8e4073,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,6.5,0.5635605026441572,0.5512210516426473,0.5938909173295032,0.569094130268797,0.4224860094319791,0.4265155949513439,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23fa5f3918bb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,2.5,0.643569251451964,0.73038610546591,0.6643175926186587,0.7504072752171602,0.44691307433496646,0.5054950060205268,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23fd3732e24d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,1.25,0.5055909236574868,0.5202914003819653,0.5443498089169418,0.5565636773134806,0.3667689012667646,0.3707128684807256,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23fd9c3b63e0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,2.9166666666666665,2.75,0.5558772054784071,0.5853008903692276,0.5916825176696435,0.6343057944111272,0.3775729100965887,0.37813581337616975,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__23ffdf06d7f1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,2.0,0.5292094913036974,0.5419883598593365,0.5702823265234186,0.5898555844685387,0.3597065043919276,0.3776617588712494,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2405367a7b8b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,1.9166666666666667,14.0,0.15830312385060832,0.1440680366308284,0.16976934891109408,0.1534144059869036,0.19187229201834458,0.1954636282432839,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__240656ada587,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,5.5,0.45175712588777134,0.4149793004854936,0.49129083431419596,0.4665540369410929,0.32231411121608566,0.2949637077375002,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24088a4b2094,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,5.5,0.41405136719250607,0.3986578136551274,0.4612103956224001,0.4576610645815491,0.29043252772824696,0.2944814076401022,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__240b0dc12d29,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,3.25,2.0,0.6625496377552901,0.7243341091285234,0.691141558931382,0.7461904761904762,0.46729207529327754,0.5104373757455268,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24121c8d7ed4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,4.0,0.6668928510320286,0.7335866418592131,0.6864412503029658,0.7504564237074767,0.5106123704965111,0.5519076920073418,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2413ad46afee,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,3.0,0.5773953151312209,0.6141128680700128,0.5991161212806277,0.6419673898528213,0.370545723493209,0.390651817699068,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24155b649e10,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,12.5,0.4861510886230036,0.4859111392518253,0.49988288923918817,0.5066456618178319,0.33462200719716195,0.33924488254596596,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__241583e16f00,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,1.0,0.4592349779464,0.45910868046617415,0.5041115013884735,0.5045424801856804,0.3201297325800034,0.3187247913708231,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24192fd09e9f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,3.0,0.6542275899626611,0.7529564622602458,0.678709266419435,0.769178872185518,0.5019136786408019,0.553997337398145,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__241b61fab02a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,5.0,0.640767246436277,0.725107940198076,0.6613091279435303,0.7454755226366153,0.46275998013421815,0.5115499005367793,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24213c643a97,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,2.6666666666666665,19.0,0.18698604962115065,0.19057482700968537,0.23500964312994332,0.24694733754386805,0.16540588230986347,0.1755016478592426,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2421e2d18e4d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,3.0833333333333335,4.0,0.27376330966409407,0.2391489361702128,0.3116120844250485,0.2821199143468951,0.17677651336727368,0.1604388004308683,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2425c3e45ec0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,3.0,0.5314442227285356,0.5476837978539284,0.5636772945531905,0.5942726105123501,0.3724235279969235,0.3893518890428572,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__242d77c4abe3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,4.75,0.32792092131602585,0.3437077335553633,0.3779667814232426,0.4029340793568909,0.26471895328913814,0.28200346345539345,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2432c5ea1a4d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,1.75,0.6581807685470401,0.791030086009421,0.6850603615986084,0.7958680857200524,0.5076906240068023,0.5952749469001053,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2432df4d83bf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,3.0,0.4913542565229804,0.5126494426810906,0.5056806419238817,0.5279125040040584,0.3035184194343142,0.32440074596276974,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2434ec379df9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,3.4166666666666665,1.0,0.7743421295342315,0.8464062262542276,0.7933639465389696,0.8510479552093476,0.5614897479965726,0.5968598957482047,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__243955db16e3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,8.0,0.23029587019735287,0.2579821200510856,0.2618139149424547,0.2940461725394896,0.2100764386998275,0.2210968851519205,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24454ff0d299,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,3.0,0.7774192381262163,0.7945119101462386,0.7986682547513575,0.8099475224001957,0.5642233286189918,0.5713970111736069,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2445f9047986,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,2.5,10.0,0.1567813357581482,0.15375546631265258,0.18704820549875414,0.18888522761716395,0.1405346052419037,0.125824873576477,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24478b2b95bc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,3.0,0.43806799463413576,0.48225390641473725,0.4779618064244667,0.5178881759380761,0.3377479058303168,0.37069748026207927,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24485d20d2d2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,1.0,0.6676784194862487,0.6971157140686959,0.6880283939220401,0.7209959939507476,0.48293576678657146,0.5086825046808743,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2451c9134dc6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,2.5833333333333335,2.0,0.7045028327720043,0.7188939762410771,0.7312002252832621,0.7461740777414885,0.4843492911300848,0.4774503908598917,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__245283bbc2c2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,2.25,0.612909466116971,0.5889240958242727,0.6485599406899477,0.6491687653776709,0.43531513422189544,0.42091402823733576,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__245b7547a1c4,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,33.0,2.75,6.75,0.07124529053048109,0.06836154542105174,0.13614009018749007,0.1262663349111947,0.10315684176158661,0.12135884591921256,media,45.0
SRC10_CRI_2021_A1__XY__245c3f8b9e64,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,2.0,0.5216623790069211,0.5778572479587244,0.5651614640992016,0.6145830106660884,0.3579556212547368,0.3662410214083235,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__245f279dc907,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,3.1666666666666665,2.0,0.6648743051039996,0.7613262524332021,0.6960386143807769,0.7849123498128816,0.4962635562218012,0.534341410092913,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24602547dc38,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.5,0.8356527062714689,0.852340521745588,0.8494987660381151,0.8651069348920112,0.5987444342387641,0.6082347976805442,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2463791c69bc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,3.75,0.3821236157010428,0.39893653156059916,0.41929190347280226,0.43236505377807166,0.27948313158902316,0.2755651406404717,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__246add19faef,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,2.0,0.7455769592547141,0.7831615306858652,0.7771445819232978,0.8153101523413087,0.5494019130700706,0.5798277394450864,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__246f7f8bf111,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,3.5,0.5650936478308423,0.7228235825900065,0.5950333117676143,0.750924609927034,0.4536589095808999,0.5761188605473841,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__246ff2b68d98,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,10.5,0.29423034795484454,0.3010292047031392,0.3345122623717928,0.3422944121778093,0.22346864286522758,0.24169121381919476,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2473761e3e96,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,2.5,0.5504941928839334,0.5365559022103376,0.582105816427009,0.5820204869116887,0.4088286943897264,0.41090739036550633,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2477a0b36f14,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.25,0.6249496653471778,0.7179141174615853,0.6556607688013291,0.7425075048616001,0.4571353726171176,0.5278813759484108,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24799efd5434,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,1.0,0.8742441709665981,0.8807505419706336,0.8843223214913243,0.8911787432715237,0.5935454750790736,0.599974985737548,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__247a5984b1b2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,6.0,0.6132017571449361,0.6135584382710819,0.650918389913979,0.6562442149017096,0.4353630708549525,0.42580333530513004,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__247e6a79ee31,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,1.0,0.5983661488294272,0.6325247756077585,0.6338696725642071,0.660808723628064,0.4183324014743228,0.434813423764988,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2483e61a32fc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,2.0,0.4399124664123988,0.4626938130238293,0.4820757530631465,0.5024989469029002,0.2906189763864858,0.3071297206369003,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__2488dbd9e2c9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,7.0,0.32312776769067664,0.3324778046948246,0.3575447583856142,0.3564388259259318,0.194477819599548,0.18447851111239322,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__248990a3ebec,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,3.0,0.46276506879123475,0.4944792282025233,0.4977956933779013,0.5281174037059144,0.32345790039795513,0.34770555702413225,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__248c65b90126,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,10.75,0.6180604218128968,0.6244395327474206,0.6453105293633145,0.6513366908500362,0.4530353507047384,0.4662297193688595,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__248d853533d7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,2.5,0.7914699676036738,0.8127340423653278,0.8061271955648328,0.8259662660043732,0.5460445560744303,0.5531253348792678,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__248e6a664b0d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,2.0,0.6393190098807152,0.6565010708354003,0.6694449713802597,0.6846446858746387,0.4621211818746987,0.4601138266960927,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__248f226bb7a5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,5.0,0.6396217085126193,0.7008052183409816,0.6684765377745467,0.7270473915481181,0.5065826172298256,0.5617039748223644,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__248fbf04c4fd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,1.25,0.8668358778317161,0.879360099253008,0.8764290605407808,0.8898555150987478,0.6001437540403428,0.6165355006697719,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__249b33fb6b64,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,2.0,0.5567310259073411,0.6625178602306132,0.5907106468730844,0.6898690461974137,0.36999399218705803,0.44567532708331636,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__249cdf13e805,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,12.0,42.0,3.5,2.0,0.5924857031227023,0.641617124288806,0.6228021650953183,0.6703393193359106,0.39839631895527416,0.42585927210770713,baja,80.0
SRC10_CRI_2021_A1__XY__249ef14c0a9e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,2.0,0.4087213128635125,0.38664564411151525,0.44355518430286806,0.43184224803069227,0.2830203105026534,0.2389720167377944,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__249f403d014a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,2.0,0.78311946176751,0.833564007814913,0.7984015421419483,0.8468271955811721,0.5644020031469158,0.6083632075718505,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24a0d2749e81,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.75,0.8635384631848636,0.8622375999108784,0.8741099503611792,0.874245937467238,0.6534205022047392,0.6494632236954422,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24b1f7acdef8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,10.0,0.2821894479930889,0.2309381156209958,0.31648967944493506,0.2826075623975248,0.2166440597263148,0.19665171406946746,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24b57eb345b1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,3.0,0.6778719104667933,0.7656171757394623,0.6973398392919549,0.7815342792031383,0.5277281903093606,0.5950922533367788,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24b7f7c1e1e4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,2.25,0.5945074041837667,0.7236676262846479,0.6242752138468329,0.7411454354612796,0.46568487662756824,0.5461728103721026,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__24b8a74d19b0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,2.25,0.7427109651639073,0.7858028787064706,0.762301415723118,0.8032509948677522,0.5443078156907754,0.5602089021346127,sin_alerta,100.0
