original_record_row_id,extract_id,id_registro,id_muestra_original,xy_group_id,xy_year_group_id,xy_class_group_id,Longitud,Latitud,Pais_es,Pais_cod3,Fuente,id_fuente,Año,Clase,GranClase,nombre_clase,nombre_gran_clase,n_records_extract_unit,s2_n_month_rows,s2_year_ref,s2_year_extraction,s2yr_months_obs,s2yr_months_zero_obs,s2yr_obs_total,s2yr_obs_mean,s2yr_obs_median,s2yr_cloudprob_median,s2yr_cloudprob_mean,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi_min,s2yr_ndvi_max,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndvi8a_min,s2yr_ndvi8a_max,s2yr_ndre_mean,s2yr_ndre_median,s2yr_ndre_min,s2yr_ndre_max,n_records_same_extract_id,n_unique_class_code_extract_unit,n_unique_class_group_code_extract_unit,class_codes_extract_unit,class_names_extract_unit,class_group_codes_extract_unit,class_group_names_extract_unit,flag_context_multiple_records_extract_unit,flag_context_multiple_class_code,flag_context_multiple_class_group_code,flag_context_thematic_conflict,audit_country,audit_country_code,audit_source,audit_source_id,audit_year,audit_class_code,audit_class_group_code,audit_class_name,audit_class_group_name,expected_signal_group,flag_no_spectral_data,flag_low_months_obs,flag_low_total_obs,flag_high_cloudprob,class_rule_alert_level,class_rule_reason,flag_class_rule_high,flag_class_rule_medium,flag_class_rule_triggered,flag_ndvi_rare_by_class_year,flag_ndre_rare_by_class_year,ndvi_class_iqr_low,ndvi_class_iqr_high,ndre_class_iqr_low,ndre_class_iqr_high,flag_rare_spectral_value,flag_conflict_and_rare,flag_conflict_and_class_rule,spectral_alert_count,spectral_alert_level,recommended_action,main_alert_reason,flag_spectral_class_review,flag_spectral_priority,audit_scope,audit_interpretation
7749,S2SR_llenado_SRC10_000015022,SRC10_0007749,132214,SRC10_CRI_2021_A1__XY__863fc045cc56,SRC10_CRI_2021_A1__XYY__3e14dcfed620,SRC10_CRI_2021_A1__XYC__ad87e08222a1,-85.35054,10.431935,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,2.0,2.0416666666666665,0.7435262675609932,0.7452396024952368,0.565189259139437,0.8615243504168264,0.7616229773016728,0.7627916561154042,0.5937122128174124,0.8674210441445895,0.5217208597750786,0.5205887150333695,0.3661570355014252,0.6147155324278251,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7814,S2SR_llenado_SRC10_000015318,SRC10_0007814,132499,SRC10_CRI_2021_A1__XY__f7da71803323,SRC10_CRI_2021_A1__XYY__6190d5ce964a,SRC10_CRI_2021_A1__XYC__d59da6757c9d,-85.337687,10.38855,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,42,3.5,3.5,2.0,2.1666666666666665,0.5758248901558473,0.6087166531606416,0.2371342078708375,0.7919998596854095,0.6083365369074073,0.640285468530725,0.2821277653492419,0.81373837178746,0.407048005570179,0.42804444235623734,0.1899421128798842,0.5411784122792539,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7815,S2SR_llenado_SRC10_000015317,SRC10_0007815,132501,SRC10_CRI_2021_A1__XY__f18cceb001a0,SRC10_CRI_2021_A1__XYY__e89d7dbcea66,SRC10_CRI_2021_A1__XYC__7e8882ce7667,-85.337718,10.39579,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,4.0,1.0,1.4583333333333333,0.6210583531594674,0.684157588843357,0.3722723164401009,0.8072609611027657,0.6546089522935277,0.7098153463778005,0.4238909855672436,0.8243506187609825,0.4398207769266386,0.48332653142626,0.2733397556409132,0.555351127806684,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7817,S2SR_llenado_SRC10_000015316,SRC10_0007817,132503,SRC10_CRI_2021_A1__XY__b13bd2e01724,SRC10_CRI_2021_A1__XYY__6440e0937813,SRC10_CRI_2021_A1__XYC__81bf32b6a348,-85.337749,10.403029,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,43,3.5833333333333335,4.0,1.25,1.7916666666666667,0.6370247808359527,0.6667301190099145,0.4627476379758394,0.794238683127572,0.6636967443681433,0.69361558958444,0.4777494140266265,0.8107569721115537,0.43983784908955254,0.4630002735287312,0.2964591027783528,0.5469855992189407,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7818,S2SR_llenado_SRC10_000015174,SRC10_0007818,132504,SRC10_CRI_2021_A1__XY__f8c13f10d6d9,SRC10_CRI_2021_A1__XYY__5e2310966e6f,SRC10_CRI_2021_A1__XYC__78f8016dfeac,-85.344098,10.406623,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,46,3.8333333333333335,4.0,1.75,1.75,0.6656451940874589,0.7284867034068228,0.4149098022169094,0.8523867491463573,0.6931488783878903,0.7493104548625371,0.4676463616970846,0.8657843287051334,0.4794807799624316,0.5204612039704659,0.3090909090909091,0.5955993859227586,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7864,S2SR_llenado_SRC10_000015538,SRC10_0007864,132743,SRC10_CRI_2021_A1__XY__6d08ca7c91ad,SRC10_CRI_2021_A1__XYY__17de2e13f71f,SRC10_CRI_2021_A1__XYC__58f005226bc8,-85.324356,10.229325,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,2.0,3.375,0.2818063997724218,0.2695122508864123,0.1360691144708423,0.4661587040225904,0.33300311104629293,0.33416947812555875,0.1890179514255543,0.5108283719756992,0.21382170245780793,0.2085750824184444,0.1101799359132363,0.3235216696528327,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,True,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7900,S2SR_llenado_SRC10_000015398,SRC10_0007900,132801,SRC10_CRI_2021_A1__XY__27cb8652d679,SRC10_CRI_2021_A1__XYY__3b8b753eeafe,SRC10_CRI_2021_A1__XYC__2d673db93ad4,-85.331801,10.493553,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,39,3.25,3.0,3.0,2.5,0.3199874778474942,0.2859380125701722,0.231782324436508,0.522373540856031,0.3754395970853255,0.35486937825358045,0.2893320053272475,0.5446325063760723,0.24189339370525087,0.2373635298922997,0.1764706507339762,0.3326665333066613,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,False,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7908,S2SR_llenado_SRC10_000015495,SRC10_0007908,132812,SRC10_CRI_2021_A1__XY__f909c370b0ed,SRC10_CRI_2021_A1__XYY__618a0f78b7b4,SRC10_CRI_2021_A1__XYC__c1cd37c35896,-85.325667,10.540638,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,1.0,3.8333333333333335,0.7402752564331262,0.7599789467538824,0.5783031988873435,0.8440950150552025,0.765947951021024,0.7958836749263425,0.608944099378882,0.8587878787878789,0.5265011100177783,0.5446917947720744,0.4340124003542959,0.6007306889352818,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,False,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
7948,S2SR_llenado_SRC10_000015744,SRC10_0007948,133056,SRC10_CRI_2021_A1__XY__65d78e852f4c,SRC10_CRI_2021_A1__XYY__e5f0347077ab,SRC10_CRI_2021_A1__XYC__41a6c19659de,-85.312144,10.337975,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,42,3.5,3.5,1.0,1.2916666666666667,0.7599497580130441,0.761509977644307,0.6411263916175507,0.8475626178292487,0.7777534516546155,0.7812263702192361,0.6734207389749701,0.8640076886112447,0.5136736013727564,0.5074087890804244,0.4319224885262621,0.5972822730080297,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8021,S2SR_llenado_SRC10_000015938,SRC10_0008021,133369,SRC10_CRI_2021_A1__XY__3a1510094ddc,SRC10_CRI_2021_A1__XYY__14527fb7e383,SRC10_CRI_2021_A1__XYC__a2c149039e7f,-85.30014,10.497304,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,41,3.4166666666666665,3.0,3.75,6.708333333333333,0.3066308534749344,0.27087431583146965,0.1707556427870461,0.5153889199776162,0.3512821360112352,0.3125605395128199,0.2095416276894293,0.552107576933023,0.22751817260945273,0.19905983030190005,0.1175178473366282,0.3700068477516549,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,True,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8024,S2SR_llenado_SRC10_000015831,SRC10_0008024,133372,SRC10_CRI_2021_A1__XY__7ecb13d1e1e8,SRC10_CRI_2021_A1__XYY__b8ef7a4bd1fa,SRC10_CRI_2021_A1__XYC__73204985afd2,-85.306521,10.508138,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,1.25,1.5416666666666667,0.42507647435013246,0.33346361881011777,0.2010438612391753,0.7061927242432657,0.4680762154273818,0.3900965759311676,0.2495579043642054,0.7328282828282828,0.29460503670774746,0.24678442690843122,0.1494736385033786,0.4688853189236555,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,False,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8041,S2SR_llenado_SRC10_000016149,SRC10_0008041,133592,SRC10_CRI_2021_A1__XY__0c7721c0e064,SRC10_CRI_2021_A1__XYY__969a5689b04c,SRC10_CRI_2021_A1__XYC__0eb7ac80c86f,-85.292341,10.138952,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.5,4.75,6.333333333333333,0.3229954427185963,0.32833666275496953,0.190345600978693,0.5503607156505395,0.3987235388534875,0.4198842689805866,0.2449335770679357,0.5871828148367879,0.1711485873369406,0.18345987504555575,0.0691211908193994,0.3227337240179471,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,True,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8045,S2SR_llenado_SRC10_000016146,SRC10_0008045,133597,SRC10_CRI_2021_A1__XY__c7dd833b8961,SRC10_CRI_2021_A1__XYY__f2731bc6ec56,SRC10_CRI_2021_A1__XYC__d6fdcbe93540,-85.292428,10.160672,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,37,3.0833333333333335,3.0,1.0,8.25,0.7948833177431055,0.7613891724225516,0.7082014388489208,0.8952646239554317,0.8096121858863835,0.7901605431268697,0.730534148285942,0.9043419267299864,0.5633750356841131,0.5502899565285763,0.4708093209721875,0.6459111664591117,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,False,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8108,S2SR_llenado_SRC10_000016243,SRC10_0008108,133677,SRC10_CRI_2021_A1__XY__cea2f9428033,SRC10_CRI_2021_A1__XYY__780cd91041fb,SRC10_CRI_2021_A1__XYC__3bcbe15fdf66,-85.28765,10.540795,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,41,3.4166666666666665,3.0,1.0,1.875,0.7264859161191874,0.7466361237716672,0.4929577464788732,0.887468030690537,0.7548337633732168,0.775668767319706,0.5510455104551045,0.898312918881442,0.5174552221116022,0.5300148806052174,0.362506753106429,0.6393176279447604,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,True,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8153,S2SR_llenado_SRC10_000016403,SRC10_0008153,133939,SRC10_CRI_2021_A1__XY__79868dd4b4d4,SRC10_CRI_2021_A1__XYY__7a21824ede4e,SRC10_CRI_2021_A1__XYC__6a7e0ea42f9c,-85.280498,10.341723,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.5,1.0,3.0,0.7410014706658732,0.7674392841290392,0.5219985085756899,0.895804835435679,0.7678186015136563,0.7963089965889881,0.5734331150608044,0.9061020008067427,0.5281910804632558,0.5648226918117721,0.3697841726618704,0.6256392687936104,1,1,1,2,Bosque secundario,1,Forestal,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,vegetacion_forestal_esperada,0,0,0,0,none,Señal compatible con bosque maduro/secundario,0,0,False,True,False,0.7712158297445996,0.9189354731776961,0.530325036887612,0.7050727457771098,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8173,S2SR_llenado_SRC10_000016532,SRC10_0008173,133971,SRC10_CRI_2021_A1__XY__da782a90e4df,SRC10_CRI_2021_A1__XYY__b1665eecd0f3,SRC10_CRI_2021_A1__XYC__b2778e761a61,-85.274799,10.497407,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,35,2.9166666666666665,3.0,2.0,3.4583333333333335,0.3004629553954519,0.24362141401756254,0.1463407740718665,0.512759643916914,0.3579949381307595,0.3271579143631414,0.2024065320154705,0.5614330283385682,0.23028414126182475,0.19943868769719325,0.1187524990003998,0.3986797621196881,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,medium,Pastos con NDVI < 0.25,0,1,True,True,True,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,2,media,Revisar en control de calidad temático/espectral,regla_clase_media: Pastos con NDVI < 0.25,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8188,S2SR_llenado_SRC10_000016760,SRC10_0008188,134194,SRC10_CRI_2021_A1__XY__d9669e22d578,SRC10_CRI_2021_A1__XYY__b7c41ced1471,SRC10_CRI_2021_A1__XYC__207ff4eeb483,-85.266915,10.11009,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,37,3.0833333333333335,2.5,3.25,4.416666666666667,0.45413750035451755,0.3181070946204923,0.1481856882221771,0.8730323331083787,0.4918148689470041,0.36825830207504495,0.1892726220335713,0.8832197898704612,0.3105611101956513,0.2335257492674681,0.1166666666666666,0.5750848851715813,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,True,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8235,S2SR_llenado_SRC10_000016904,SRC10_0008235,134255,SRC10_CRI_2021_A1__XY__53df7ed2744a,SRC10_CRI_2021_A1__XYY__8a1428dfe6de,SRC10_CRI_2021_A1__XYC__26efbd4a4f6d,-85.261893,10.439538,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,40,3.3333333333333335,3.0,2.0,2.375,0.4246472034426892,0.33481442315437204,0.2118564742589704,0.6477680404116868,0.46578993221827947,0.3885787557801045,0.2617420066152149,0.6857546558726964,0.30708033976882293,0.2506824211790223,0.1747311827956989,0.4671196402864406,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,False,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8239,S2SR_llenado_SRC10_000016691,SRC10_0008239,134260,SRC10_CRI_2021_A1__XY__5b0b3f45a438,SRC10_CRI_2021_A1__XYY__791b95ce58eb,SRC10_CRI_2021_A1__XYC__2b4f4e42c203,-85.268331,10.464853,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,38,3.1666666666666665,3.0,1.5,2.1666666666666665,0.4792623066519397,0.3439700272769035,0.1758460517584605,0.8523821245274021,0.520314181529654,0.4140435624427209,0.2332982086406744,0.8627075407573415,0.3319559025990324,0.279664424430141,0.1543294896433909,0.5568496375777638,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,False,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8248,S2SR_llenado_SRC10_000016891,SRC10_0008248,134269,SRC10_CRI_2021_A1__XY__eeaed83a00a6,SRC10_CRI_2021_A1__XYY__7d95ca47bd17,SRC10_CRI_2021_A1__XYC__2c2cd78e066f,-85.262157,10.504698,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,39,3.25,3.0,2.5,4.625,0.4045951010910796,0.3383243133471094,0.1888501742160279,0.6839124839124838,0.4376638159728707,0.38623187898633055,0.2175333514838007,0.7085904129093498,0.2915563367000329,0.2588117389690302,0.1404682274247491,0.4817863757974892,1,1,1,8,Pastos,8,Pastos,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,vegetacion_herbacea_estacional,0,0,0,0,none,Señal compatible con pastos,0,0,False,True,False,0.3579307118757259,0.8591893481321201,0.23599846443899522,0.604345685823722,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
8264,S2SR_llenado_SRC10_000017234,SRC10_0008264,134483,SRC10_CRI_2021_A1__XY__3eeb4281e0f3,SRC10_CRI_2021_A1__XYY__4a00de7a7a99,SRC10_CRI_2021_A1__XYC__4636a0b40d40,-85.254683,10.218741,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,11,11,Humedal Palustre,Humedal Palustre,1,12,2021.0,2021.0,12,0,44,3.6666666666666665,3.5,15.5,15.083333333333334,0.11030494040684959,0.10652902900272254,0.0737050247236483,0.149300359298324,0.16669533996192498,0.15936282149715036,0.115409244729353,0.2417755414312618,0.08822695898066314,0.08624443729997415,0.0517853167839263,0.1484982049274485,1,1,1,11,Humedal Palustre,11,Humedal Palustre,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,11,11,Humedal Palustre,Humedal Palustre,humedal_mixto,0,0,0,0,none,Señal compatible con humedal palustre mixto,0,0,False,True,True,0.1316404514399923,1.1048266783351772,0.08945365545945422,0.7675428500656656,1,0,0,1,media,Revisar en control de calidad temático/espectral,rareza_espectral_por_clase_anio,1,1,Auditoría espectral preliminar SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
