xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC15_PAN_2021__XY__e0dbeb2528c4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.25,2.5,0.8666766160243093,0.8786845253454059,0.8778851181239554,0.890915598168791,0.6602112417382155,0.6629886110320289,sin_alerta,100.0
SRC15_PAN_2021__XY__e0de7257dc8d,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,8.0,24.0,2.0,3.0,0.40130288689207555,0.3837495674464839,0.43932095088308576,0.42485356604854396,0.25209599118190174,0.2445228056424011,media,45.0
SRC15_PAN_2021__XY__e0e7fb9df8e8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,56.0,4.666666666666667,3.5,0.6794191444570981,0.7259735862777028,0.7100779892813636,0.7541538493018942,0.48054912797987465,0.5147194695461939,sin_alerta,100.0
SRC15_PAN_2021__XY__e0e8f3b3fcc1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,2.4166666666666665,3.5,0.5349204754158516,0.5233843537414966,0.5527699603120683,0.5231333775461597,0.3378264953602129,0.3553117043116534,sin_alerta,100.0
SRC15_PAN_2021__XY__e0ee8160558f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,3.25,0.5114494376083841,0.5497845273467591,0.5473578551498459,0.5864126327426836,0.327285823141357,0.35322763988524386,sin_alerta,100.0
SRC15_PAN_2021__XY__e0fcdb136ddd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,2.75,0.6636186101630736,0.7030766892778402,0.6943090403697517,0.7354770877897157,0.4948207070507862,0.5191382519708241,sin_alerta,100.0
SRC15_PAN_2021__XY__e100e70991f7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,5.0,0.8426509286356505,0.8559871723821886,0.8572297055900004,0.8675595238095238,0.646167149110994,0.6515874321434446,sin_alerta,100.0
SRC15_PAN_2021__XY__e108acf4bc46,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,4.0,0.596044415906044,0.5688537570759556,0.6220457998783525,0.5895744309143021,0.42091844119510036,0.3953182236851474,sin_alerta,100.0
SRC15_PAN_2021__XY__e109aca491b6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,5.0,0.6033374810497426,0.6298877263472726,0.6358139357956639,0.6679695535897964,0.41361741771153154,0.4345364472753008,sin_alerta,100.0
SRC15_PAN_2021__XY__e111ab69bc44,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,3.5833333333333335,2.25,0.8248078798103256,0.8708605049839809,0.8381291315789217,0.8802411196197016,0.6089406848272729,0.6355565081708102,sin_alerta,100.0
SRC15_PAN_2021__XY__e116757c2098,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,13.0,0.33408394007964914,0.3714041654178777,0.38038196958378395,0.38535237963155583,0.24775321910121045,0.2518791568895955,sin_alerta,100.0
SRC15_PAN_2021__XY__e1178fb0309d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,3.5,0.726022341312573,0.7551508332279175,0.75120037940535,0.7741846313114431,0.5176477466304157,0.5321742251449536,sin_alerta,100.0
SRC15_PAN_2021__XY__e1179923a8c3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,3.0,0.6307332576817606,0.6365492598264422,0.6572599663781943,0.6638370118845502,0.43042127487838555,0.4286913400853414,sin_alerta,100.0
SRC15_PAN_2021__XY__e11b3e15a67e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,2.0,11.5,0.7800252267370473,0.7838543262211553,0.7941311915111303,0.7922518598544381,0.5856857766927825,0.5663630052452947,sin_alerta,100.0
SRC15_PAN_2021__XY__e11bb99bc5d9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,3.0,0.8756958505038991,0.8801377398514139,0.8867522056527103,0.893228899561914,0.720023423571974,0.7202557029410006,sin_alerta,100.0
SRC15_PAN_2021__XY__e123ac1aaa87,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,4.333333333333333,3.5,0.5284312050191705,0.5507456961509642,0.575881723017327,0.6039849876321932,0.3677690466243681,0.40702538398122096,sin_alerta,100.0
SRC15_PAN_2021__XY__e141663ce0bb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.8333333333333334,1.0,0.7984918111298428,0.8382128033719283,0.8128194678692907,0.8495279139905016,0.5822183091483003,0.6071253101876083,sin_alerta,100.0
SRC15_PAN_2021__XY__e142b6e8ce33,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,5.5,0.7785718385246686,0.8167351423579496,0.79266349087392,0.8309736217850983,0.4814265334142071,0.49202928051983297,sin_alerta,100.0
SRC15_PAN_2021__XY__e146f4d446fe,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,3.5,0.6951759196056929,0.6920339834844316,0.722485601609466,0.7141384702573486,0.4423779970687828,0.44335741291682296,sin_alerta,100.0
SRC15_PAN_2021__XY__e152a531ab5a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,9.0,0.6490624040890194,0.6955597769092192,0.6745896274718277,0.7196684250188394,0.45903736011177665,0.4878565607171964,sin_alerta,100.0
SRC15_PAN_2021__XY__e153ba5710b8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,8.25,0.6770296414231491,0.7192695126507197,0.7067236450356896,0.7461466720690411,0.49297413486355024,0.5222151756426847,sin_alerta,100.0
SRC15_PAN_2021__XY__e15f0078af68,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,3.0,0.7567678940545141,0.7537225562386003,0.769672062232596,0.7770617358560736,0.5245489324379853,0.5413844513150123,sin_alerta,100.0
SRC15_PAN_2021__XY__e15fd76b6577,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,5.0,0.6118537094371241,0.6366982953359637,0.6457693493338234,0.6673345576833922,0.4244694925222736,0.4396690415996322,sin_alerta,100.0
SRC15_PAN_2021__XY__e1601da715ec,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,11.75,0.7878489417218704,0.843257169579452,0.7934088607490482,0.8497595472249533,0.5733526182982693,0.6017096589950925,sin_alerta,100.0
SRC15_PAN_2021__XY__e16d0c6bfe78,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,2.5,0.5395957756493843,0.5692969134116361,0.5859115675721169,0.6083251878400127,0.35147694696768633,0.3673327960122356,sin_alerta,100.0
SRC15_PAN_2021__XY__e1744baaa942,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,6.0,0.6893740696832081,0.6645672964777233,0.7126832874682945,0.6956613756613756,0.49374603047075216,0.5175746054377314,sin_alerta,100.0
SRC15_PAN_2021__XY__e17b085cf034,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,11.0,23.0,1.9166666666666667,7.0,0.742625701118844,0.7540058006010342,0.7555703445003391,0.7571195579963587,0.484182240297986,0.4800540181853565,baja,80.0
SRC15_PAN_2021__XY__e1884b355956,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,10.0,23.0,1.9166666666666667,5.5,0.5881837260496943,0.6158473094237746,0.6254268824175514,0.6515358849162598,0.4091966700476325,0.4295734143563432,media,45.0
SRC15_PAN_2021__XY__e18c74475c94,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,7.0,0.6648254244554102,0.7370372242925032,0.6915636290268445,0.7642181618133488,0.4668403892665415,0.5126925138707255,sin_alerta,100.0
SRC15_PAN_2021__XY__e18d3deefb40,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,5.5,0.6113325182794622,0.6235217421756722,0.6372559885006472,0.6490929793468421,0.4286909872806432,0.4377060738837226,sin_alerta,100.0
SRC15_PAN_2021__XY__e18f4cf5c684,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,1.1666666666666667,10.0,0.013779912201894598,0.0333840327577349,0.021738626190637624,0.0445151033386327,0.005114454771670427,0.0213942909091283,sin_alerta,100.0
SRC15_PAN_2021__XY__e19550b21af9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,5.0,0.8256302391866509,0.831779981181213,0.8373193165367242,0.8464301221721915,0.6233857185082271,0.6212395686885401,sin_alerta,100.0
SRC15_PAN_2021__XY__e19964dbef79,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,1.25,1.0,0.7597750738030256,0.7710273479883132,0.7781029169659375,0.79118397200951,0.49620325495602063,0.4927312094030311,sin_alerta,100.0
SRC15_PAN_2021__XY__e19be8458dd3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,4.25,0.821636480196896,0.8272859099068273,0.838370222972352,0.843136984371216,0.5906098803828558,0.6057796559745259,sin_alerta,100.0
SRC15_PAN_2021__XY__e19f995135df,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,2.75,5.75,0.7884487503634043,0.8471723580497053,0.8022483521178788,0.860767694907197,0.6063751470315144,0.6390505509785936,sin_alerta,100.0
SRC15_PAN_2021__XY__e1a84b90fdc1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,5.0,0.8152407922179435,0.8594498852144569,0.8273305303031799,0.8684679232520363,0.584124204921825,0.595782061261565,sin_alerta,100.0
SRC15_PAN_2021__XY__e1a9483a4019,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,2.0,5.25,0.5228670202313432,0.5974097703339581,0.557775271526777,0.6243942912123963,0.3968338594987964,0.44495816949468836,sin_alerta,100.0
SRC15_PAN_2021__XY__e1ae3a34f352,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,3.5,0.7328397012948534,0.7599259282508397,0.7601526805839204,0.7927022001293264,0.5181847860386557,0.5478570675530694,sin_alerta,100.0
SRC15_PAN_2021__XY__e1b2329142d8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,3.0,0.8150561933605746,0.8400399450538634,0.8309713470648201,0.8472877383960777,0.595821300339239,0.608820298271803,sin_alerta,100.0
SRC15_PAN_2021__XY__e1b4ae24421f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,5.5,0.7894592772915225,0.8319966230476994,0.7963580706535979,0.8340179464916412,0.5399658673114281,0.5471446835612048,sin_alerta,100.0
SRC15_PAN_2021__XY__e1b7095bce94,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,2.5,4.5,0.6086081584744301,0.6693575546615437,0.6321717355818003,0.697598777663264,0.44306497606660916,0.4867851865841877,sin_alerta,100.0
SRC15_PAN_2021__XY__e1bafc1fa6f4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,60.0,5.0,2.0,0.8653937940023759,0.8795147617595119,0.8771247533170751,0.8879918021310931,0.5973687550112573,0.5948513646996665,sin_alerta,100.0
SRC15_PAN_2021__XY__e1bc89d94eb9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1.5833333333333333,2.0,0.5766075391326776,0.6202450032237267,0.6143073991851296,0.6547479484173505,0.35998968298328676,0.3650870406189555,sin_alerta,100.0
SRC15_PAN_2021__XY__e1c01b3bd5db,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1.1666666666666667,5.0,0.6394875421181875,0.6598456255537672,0.6613527002399585,0.6794856832794933,0.4300640430850761,0.4148518535265553,sin_alerta,100.0
SRC15_PAN_2021__XY__e1c6a4798e08,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,1.9166666666666667,2.5,0.7529081990401523,0.7452124453953821,0.7686280587508818,0.7541345808714863,0.5450516969305957,0.5230224320079749,sin_alerta,100.0
SRC15_PAN_2021__XY__e1c6c6e3c8b4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,4.0,0.6927799043867087,0.7643677046180273,0.7215533382142715,0.7858829211392715,0.4768698261316912,0.5127694171732775,sin_alerta,100.0
SRC15_PAN_2021__XY__e1cb036ec915,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,3.25,0.8469891435956036,0.8761980191481599,0.8578688729731122,0.8825815975069706,0.603003207463535,0.6195954356724903,sin_alerta,100.0
SRC15_PAN_2021__XY__e1d69c8102aa,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,9.0,28.0,2.3333333333333335,8.0,0.7140555872873777,0.6999569794638751,0.7379019375790407,0.7339043238886415,0.5374809867866626,0.520293609671848,media,45.0
SRC15_PAN_2021__XY__e1d9759234db,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,1.5833333333333333,2.0,0.7227451488240259,0.755698154221405,0.7454741263498705,0.7719176838866507,0.49611137116306725,0.4890507279035144,sin_alerta,100.0
SRC15_PAN_2021__XY__e1dd797d0af7,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,8.0,22.0,1.8333333333333333,2.25,0.7021965308404727,0.6920615920281834,0.7356389315758182,0.7327028284127963,0.4974787883489502,0.4866808229881324,media,45.0
SRC15_PAN_2021__XY__e1e5493c2c02,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,2.0,0.7237576151282631,0.747772434362036,0.7471333026666303,0.7628601558585999,0.5128408434211258,0.5253314627856395,sin_alerta,100.0
SRC15_PAN_2021__XY__e1e9b98196de,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.25,7.5,0.6104484601831639,0.6223276594361011,0.63422582496294,0.6456093839526597,0.40142589837913495,0.40020240434200055,sin_alerta,100.0
SRC15_PAN_2021__XY__e1ea76c2fecb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,8.0,0.4858662245132948,0.5129061645915578,0.5217086956591259,0.5465083404014702,0.33985474629283613,0.3536253402623113,sin_alerta,100.0
SRC15_PAN_2021__XY__e1eab43052ec,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,3.5,0.75994273816866,0.785501996842203,0.7742005989950344,0.8038148756086237,0.5376671092631593,0.5685886967266369,sin_alerta,100.0
SRC15_PAN_2021__XY__e1f781299e22,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,3.5,0.8140763546687633,0.8324330238738069,0.8250193087696397,0.8405400777996932,0.5090039906309586,0.5131642578245488,sin_alerta,100.0
SRC15_PAN_2021__XY__e1faf2c2c7ed,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,2.0,8.0,0.782437227544576,0.7892069926526475,0.7756925327118722,0.7819025522041764,0.5167931133499328,0.5237635705669481,sin_alerta,100.0
SRC15_PAN_2021__XY__e2035d258bb8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,3.0,0.8015868246049433,0.8083812285782629,0.8154005900517514,0.8198054101131411,0.5710463635175517,0.5631788108388863,sin_alerta,100.0
SRC15_PAN_2021__XY__e213f54094f8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,1.5833333333333333,5.0,0.8149588998044637,0.8383495145631068,0.8246666525074297,0.8517770597738287,0.6028565787515185,0.61911930748965,sin_alerta,100.0
SRC15_PAN_2021__XY__e215e49482a5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,2.5833333333333335,7.0,0.8280174130891332,0.8391177424586442,0.843770479610654,0.8544823409321257,0.5514645461111737,0.5550770335063611,sin_alerta,100.0
SRC15_PAN_2021__XY__e21aabd30a23,1,1,3,5,0.0,0.0,0.0,100.0,100.0,0.0,100.0,2.0,3.0,0.25,35.5,0.5607291943716007,0.5607291943716007,0.5832195735645707,0.5832195735645707,0.4161702179932139,0.4161702179932139,alta,0.0
SRC15_PAN_2021__XY__e21d6a96c5ce,1,1,3,5,0.0,0.0,0.0,100.0,0.0,0.0,100.0,8.0,21.0,1.75,2.0,-0.3175226743049868,-0.29028168542336547,-0.4662243094288748,-0.336156102249796,-0.45631766980123706,-0.3351905063180326,alta,20.0
SRC15_PAN_2021__XY__e21df46aabb6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,5.75,0.7559994054816601,0.7997631102062797,0.7794354885079082,0.8176747197496437,0.5344739657765448,0.5473240509523962,sin_alerta,100.0
SRC15_PAN_2021__XY__e21ee62d8f24,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,3.5,0.869499747982414,0.8767089812603336,0.8792255376248772,0.8862223315191708,0.7146312990156674,0.7309221144387733,sin_alerta,100.0
SRC15_PAN_2021__XY__e22169ebb125,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,4.5,0.7364683188163232,0.7294182688397115,0.7584064333925226,0.7582165650778756,0.5156535626064018,0.5276196765426083,sin_alerta,100.0
SRC15_PAN_2021__XY__e223f1caeb86,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,2.6666666666666665,6.0,0.6209385614116445,0.6222074762220746,0.6493918297356637,0.6532683719041817,0.4241216743814402,0.4226257781391295,sin_alerta,100.0
SRC15_PAN_2021__XY__e228992d098b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,3.5,5.0,0.8400515709631717,0.8519812059295375,0.8499182348629546,0.8591213476295125,0.6533376203165058,0.6787048007802623,sin_alerta,100.0
SRC15_PAN_2021__XY__e22a76e93943,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,1.3333333333333333,11.25,0.8376672431743237,0.8486225784540322,0.8457771916006821,0.8564238606824102,0.6136028436595298,0.6111500017388516,sin_alerta,100.0
SRC15_PAN_2021__XY__e2311ea724f3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,1.75,5.0,0.5096413139760065,0.49642276189906154,0.5459345601925198,0.5301122625201256,0.36468871434651257,0.3439286942030074,sin_alerta,100.0
SRC15_PAN_2021__XY__e2331b02a90b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,3.5,0.8615334418020083,0.8769570386944233,0.8706987078955403,0.8895635126426233,0.6569803332012447,0.6733302197686866,sin_alerta,100.0
SRC15_PAN_2021__XY__e234d4982c69,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,1.6666666666666667,4.0,0.8244174566374554,0.855980705455124,0.8333727611387288,0.8657413562128696,0.6164926675777199,0.6404715127701375,sin_alerta,100.0
SRC15_PAN_2021__XY__e23a8faf9ebc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.3333333333333335,3.5,0.8699265734242673,0.8921381470923595,0.8795817634412741,0.8987110737504383,0.6202249907174061,0.6343387470997679,sin_alerta,100.0
SRC15_PAN_2021__XY__e246bce644f1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,2.0,0.86629752052534,0.8683374501235037,0.8713714947625173,0.8786432674622446,0.626404032149106,0.6368620789949635,sin_alerta,100.0
SRC15_PAN_2021__XY__e247ccd0d9cc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.6666666666666667,3.0,0.7136142620215352,0.7487870790605131,0.7377818788958613,0.7685414340898444,0.4666962588763538,0.480129567015562,sin_alerta,100.0
SRC15_PAN_2021__XY__e24addd79198,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,5.0,0.5316298399977429,0.5493573967733114,0.571639326812145,0.5987338690041393,0.394355407646282,0.396130129704444,sin_alerta,100.0
SRC15_PAN_2021__XY__e24cef89c969,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,4.0,0.7518660391136489,0.7624076325278037,0.7698976261602617,0.7797449065001822,0.5352948211319364,0.5442184091480406,sin_alerta,100.0
SRC15_PAN_2021__XY__e25768f71049,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,2.0,-0.4296061851522901,-0.4741827268089815,-0.5199169886652751,-0.5568181818181818,-0.46234551195050283,-0.4507042253521126,sin_alerta,100.0
SRC15_PAN_2021__XY__e257942446c5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,2.3333333333333335,5.0,0.6714668561742904,0.672083148959816,0.6951548361920749,0.6986590894551492,0.4597629685543336,0.4635877949099936,sin_alerta,100.0
SRC15_PAN_2021__XY__e258094b4b7d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,42.0,3.5,5.5,0.831179593905682,0.8575754530124862,0.8485160022618249,0.8810190304677051,0.6330482874335226,0.6536102335097995,sin_alerta,100.0
SRC15_PAN_2021__XY__e261574243a9,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,10.0,25.0,2.0833333333333335,4.5,0.6621734564966055,0.6713972302997149,0.6838832822056515,0.7076165651067452,0.4701518559091095,0.49162163677561815,baja,80.0
SRC15_PAN_2021__XY__e261f091052b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,2.0,17.75,0.23114921069501898,0.21038638637237966,0.2731772164623511,0.28113323557559583,0.19453707838377637,0.19720232710387745,sin_alerta,100.0
SRC15_PAN_2021__XY__e264385145be,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,4.25,0.8086127673993303,0.8273796138607645,0.8244953169297178,0.8427360438762657,0.5666610947484942,0.5669302154354012,sin_alerta,100.0
SRC15_PAN_2021__XY__e26cbf2cea61,1,1,3,4,0.0,0.0,0.0,100.0,0.0,0.0,100.0,11.0,24.0,2.0,4.5,0.36680406858647036,0.3078369905956112,0.40142520074241933,0.3544129777288974,0.25111827166800543,0.2262882748319641,alta,20.0
SRC15_PAN_2021__XY__e26f316bbff3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,3.0,0.8474296799343624,0.8717815751492888,0.8621940378127402,0.8860909712501439,0.6443165202265041,0.6530037170810705,sin_alerta,100.0
SRC15_PAN_2021__XY__e272a6a6da09,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,5.5,0.8649771904987977,0.8688394202420533,0.8721538335086937,0.8773848024498043,0.6499393281613215,0.6530611998564622,sin_alerta,100.0
SRC15_PAN_2021__XY__e272de2702f5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,6.0,0.6083909499554636,0.7160252228745381,0.6407839433374182,0.7535849056603773,0.4110593210295652,0.4449626865671642,sin_alerta,100.0
SRC15_PAN_2021__XY__e275b06229e0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,5.5,0.8597576142838907,0.8791064388961894,0.8679289555416208,0.8849347568208776,0.5691858108344486,0.5744064975941536,sin_alerta,100.0
SRC15_PAN_2021__XY__e276860a0a15,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,3.5,0.6390686226698077,0.5999041524508582,0.6649303996438127,0.6286091110014345,0.4388191960695731,0.41539763225358306,sin_alerta,100.0
SRC15_PAN_2021__XY__e289097b9fcc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,3.25,0.8542102153980627,0.8704387871978194,0.8664567982492206,0.877906341874036,0.6362177566380945,0.6486687017711368,sin_alerta,100.0
SRC15_PAN_2021__XY__e2896ae7e28e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,1.8333333333333333,3.0,0.8556760186954124,0.8569770446283386,0.870183276610238,0.8696016041541681,0.6336099940313396,0.6324512759733674,sin_alerta,100.0
SRC15_PAN_2021__XY__e28b5209ff5d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,1.5,2.0,0.7320588559960175,0.7210526315789474,0.7523033999384173,0.7425796006475984,0.516133903866908,0.5079575596816976,sin_alerta,100.0
SRC15_PAN_2021__XY__e29156261f4e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,1.1666666666666667,3.0,0.7072804544152861,0.7194183062446534,0.7311333144414347,0.7356970185334407,0.47461041444705604,0.4700291219475867,sin_alerta,100.0
SRC15_PAN_2021__XY__e29a76789cf5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,2.5,6.0,0.8086933999800398,0.814992927864215,0.8258706136768229,0.8349735049205147,0.5851901289754362,0.5978893740902474,sin_alerta,100.0
SRC15_PAN_2021__XY__e2a2e083f390,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,6.75,0.8338310105975092,0.8243489776761836,0.845592467576574,0.8316066584995186,0.6276895396884792,0.6117142499313601,sin_alerta,100.0
SRC15_PAN_2021__XY__e2a561374638,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,7.0,0.5047740751705202,0.46033717290534004,0.5488927157014326,0.5010686174827885,0.36269441160488275,0.34579853170467467,sin_alerta,100.0
SRC15_PAN_2021__XY__e2a8191a51d7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,3.0,0.8216102521790193,0.8067306015850926,0.837846145370533,0.82643243726635,0.6022457059508303,0.5861498243097569,sin_alerta,100.0
